index:ID,xingwei,:LABEL
306124,微辛，温。,xingwei
306125,苦；性温；有毒,xingwei
306126,味辛；甘；性平,xingwei
306127,酸、涩，凉。,xingwei
306128,甘；辛；性平,xingwei
306129,苦；辛；凉,xingwei
306130,微苦；凉,xingwei
306131,"①《纲目拾遗》：""性热。""",xingwei
306132,味甘；涩；性凉,xingwei
306133,味苦；性凉,xingwei
306134,辛，温。,xingwei
306135,微苦、涩，温。,xingwei
306136,甘酸咸，温。,xingwei
306137,辛；温,xingwei
306138,味甘；辛；性温,xingwei
306139,苦；寒；有毒,xingwei
306140,"①《滇南本草》:""微温，苦辛微涩。""",xingwei
306141,辛，温。,xingwei
306142,辛、微苦，凉。,xingwei
306143,苦；微涩；凉,xingwei
306144,味辛；微苦；性凉,xingwei
306145,辛甘，热，,xingwei
306146,辛，温。,xingwei
306147,味淡；性凉,xingwei
306148,味苦；性平,xingwei
306149,味甘；微苦；性凉,xingwei
306150,味甘；性平,xingwei
306151,苦；辛；性寒,xingwei
306152,"《广西中草药》：""苦，寒。""",xingwei
306153,甘；寒,xingwei
306154,味辛；性温,xingwei
306155,昧辛；性平,xingwei
306156,微苦；涩；平,xingwei
306157,甘；平,xingwei
306158,苦；性凉,xingwei
306159,味苦；性寒,xingwei
306160,味咸；性凉,xingwei
306161,味辛；性温,xingwei
306162,辛，温。,xingwei
306163,淡；微苦；性凉,xingwei
306164,味苦；微辛；性凉,xingwei
306165,甘，温。,xingwei
306166,味苦；性寒,xingwei
306167,甘，寒。,xingwei
306168,辛；甘；平,xingwei
306169,"《云南中草药》：""辛，温。""",xingwei
306170,微酸；苦；性平,xingwei
306171,辛、微甘，平。,xingwei
306172,性平，味辛微苦。,xingwei
306173,甘、辛，温。,xingwei
306174,味甘；辛；性温,xingwei
306175,味甘；性温,xingwei
306176,"《本草拾遗》：""味辛，平，无毒。""",xingwei
306177,味甘；咸；性平,xingwei
306178,味甘；淡；性平,xingwei
306179,"《青海常用中草药手册》：""苦，寒。""",xingwei
306180,味淡；性平,xingwei
306181,甘，平。,xingwei
306182,味甘；性平,xingwei
306183,味甘；性凉,xingwei
306184,味甘；性平,xingwei
306185,甘；辛；寒,xingwei
306186,味甘；性平,xingwei
306187,苦咸，凉。,xingwei
306188,微甘，凉。,xingwei
306189,味甘；苦；性平,xingwei
306190,甘酸；平,xingwei
306191,"《纲目》：""甘，平，无毒。""",xingwei
306192,淡，平。,xingwei
306193,"《东北常用中草药手册》：""甘苦，平。""",xingwei
306194,咸；寒,xingwei
306195,味苦；性凉,xingwei
306196,甘；微苦；平,xingwei
306197,甘；辛；性寒,xingwei
306198,味辛；微苦；性热；有毒,xingwei
306199,甘；平,xingwei
306200,辛；微苦；平,xingwei
306201,甘；温,xingwei
306202,甘；涩；微苦；凉,xingwei
306203,苦，平。,xingwei
306204,味辛；甘；性微温,xingwei
306205,"《南宁市药物志》：""微苦甘涩。""",xingwei
306206,辛；性平,xingwei
306207,微辛，微温。有小毒。,xingwei
306208,甘、辛，平。,xingwei
306209,甘；寒,xingwei
306210,微苦；甘；平；无毒,xingwei
306211,性平，味甘、微苦。,xingwei
306212,甘淡，温。,xingwei
306213,甘；温,xingwei
306214,淡，平。,xingwei
306215,味甘；咸；性温,xingwei
306216,味甘；性温,xingwei
306217,微苦；平；,xingwei
306218,苦；微寒,xingwei
306219,涩；微苦；性凉,xingwei
306220,苦；性平；小毒,xingwei
306221,味苦；辛；性凉,xingwei
306222,味甘；淡；性温,xingwei
306223,涩；微苦；平,xingwei
306224,辛；酸；热；有毒,xingwei
306225,辛，寒。有剧毒。,xingwei
306226,苦；性凉,xingwei
306227,"《云南中草药》：""咸微苦，凉。""",xingwei
306228,味苦、涩、性凉,xingwei
306229,甘苦，平。,xingwei
306230,酸；淡；平,xingwei
306231,酸；辛；性凉,xingwei
306232,甘淡，凉。,xingwei
306233,"《四川中药志》：""味甘酸，性平，无毒。""",xingwei
306234,"①《贵州民间药物》：""性平，味苦辛。""",xingwei
306235,辛；酸；热；有毒,xingwei
306236,甘、淡，平。,xingwei
306237,甘咸，凉。,xingwei
306238,微苦；凉,xingwei
306239,淡；涩；温,xingwei
306240,辛、涩，平。,xingwei
306241,苦涩；平,xingwei
306242,苦；辛；寒；有毒,xingwei
306243,味微苦；性凉,xingwei
306244,酸；苦；性平,xingwei
306245,酸；苦；性平,xingwei
306246,"《昆明民间常用草药》：""苦，寒。""",xingwei
306247,"①《贵阳民间药草》：""苦辛，寒，有毒。""",xingwei
306248,微辛；性温,xingwei
306249,味辛；微苦；性寒；小毒,xingwei
306250,味辛；苦；性寒,xingwei
306251,甘，平。,xingwei
306252,苦；涩；微甘；性温,xingwei
306253,咸，寒。,xingwei
306254,苦；寒,xingwei
306255,辛；隆平；小毒,xingwei
306256,苦；辛；微温；有大毒,xingwei
306257,甘；性平,xingwei
306258,苦；涩；平；有毒,xingwei
306259,性凉，味微辛。,xingwei
306260,苦；辛；性平，有毒,xingwei
306261,味苦；涩；性平,xingwei
306262,辛，温。,xingwei
306263,性寒，味苦。,xingwei
306264,味咸；性平,xingwei
306265,涩甘；平；无毒,xingwei
306266,苦，平。,xingwei
306267,甘；辛；温；有毒,xingwei
306268,"①《纲目》：""辛苦，凉，无毒。""",xingwei
306269,淡，凉。,xingwei
306270,味苦；性凉,xingwei
306271,辛，温。,xingwei
306272,甘、淡，凉。,xingwei
306273,甘；平,xingwei
306274,苦；凉,xingwei
306275,根、茎：苦、微辛，平。,xingwei
306276,味辛；苦；性凉,xingwei
306277,淡，平。,xingwei
306278,涩；微苦；凉,xingwei
306279,味辛；苦；性温,xingwei
306280,辛，温。,xingwei
306281,苦；寒,xingwei
306282,味辛；微苦；性平,xingwei
306283,苦，平。,xingwei
306284,"《广西中草药》：""味微甘，性凉。""",xingwei
306285,苦；性寒,xingwei
306286,味辛；苦；性温,xingwei
306287,甘，寒。,xingwei
306288,甘；寒,xingwei
306289,甘；寒,xingwei
306290,甘；辛；性凉,xingwei
306291,微咸；性温,xingwei
306292,"①《江西草药》：""甘，微温。""",xingwei
306293,咸酸；平；无毒,xingwei
306294,甘；苦；平,xingwei
306295,"《四川中药志》：""性温，味苦，无毒。""",xingwei
306296,苦；辛；性温；小毒,xingwei
306297,味辛；微甘；性微温,xingwei
306298,根：微辛，凉。,xingwei
306299,"《云南中草药选》：""苦，寒。""（有毒）",xingwei
306300,苦辛，微温.,xingwei
306301,甘；咸；平；无毒,xingwei
306302,味苦；辛；性平,xingwei
306303,味辛；性平,xingwei
306304,苦；涩；性凉；小毒,xingwei
306305,味微苦；淡；性凉,xingwei
306306,咸；平凉,xingwei
306307,苦；性寒,xingwei
306308,味苦；性寒；有毒,xingwei
306309,苦微辛，寒。,xingwei
306310,苦，凉。,xingwei
306311,苦；辛；寒,xingwei
306312,苦；性凉,xingwei
306313,辛、微苦，温。,xingwei
306314,味辛；微苦；性平,xingwei
306315,味苦；性寒,xingwei
306316,苦；平；有小毒,xingwei
306317,味甘；性凉,xingwei
306318,味甘；性平,xingwei
306319,苦;微辛;性温;小毒,xingwei
306320,甘辛，温。,xingwei
306321,苦；寒,xingwei
306322,味甘；性凉,xingwei
306323,苦咸，寒。,xingwei
306324,"①《陆川本草》：""苦辛，凉。""",xingwei
306325,味甘；微咸；性平,xingwei
306326,涩甘；平,xingwei
306327,味甘；性平,xingwei
306328,甘淡，平。,xingwei
306329,味辛；微苦；性平,xingwei
306330,苦；辛；性凉,xingwei
306331,苦；辛；平,xingwei
306332,甘、辛，温。,xingwei
306333,甘微苦，平。,xingwei
306334,辛微苦，温。,xingwei
306335,甘，平。,xingwei
306336,味苦；辛；性凉,xingwei
306337,甘，平。,xingwei
306338,甘微苦，温，有毒。,xingwei
306339,甘，凉。,xingwei
306340,"《唐本草》：""味甘苦，微寒，无毒。""",xingwei
306341,味甘；咸；性平,xingwei
306342,味甘；咸；性温,xingwei
306343,辛，温.,xingwei
306344,辛;微苦;性寒,xingwei
306345,甘；淡；性温,xingwei
306346,苦；寒,xingwei
306347,味辛；性温,xingwei
306348,苦；性温,xingwei
306349,苦；寒,xingwei
306350,甘；淡；微寒,xingwei
306351,甘；苦；微温,xingwei
306352,辛，微温。,xingwei
306353,酸、苦；平,xingwei
306354,甘，凉。,xingwei
306355,苦；性凉；大毒,xingwei
306356,甘苦，微温。,xingwei
306357,根：酸、涩，平。,xingwei
306358,苦，寒，有毒。,xingwei
306359,"《闽南民间草药》：""辛苦，微寒。""",xingwei
306360,味甘；性平,xingwei
306361,甘涩，平。,xingwei
306362,味辛；性温；有毒,xingwei
306363,甘；平,xingwei
306364,味甘；苦；性凉,xingwei
306365,味涩；性平,xingwei
306366,微苦；酸；平,xingwei
306367,甘，温。,xingwei
306368,甘涩，平。,xingwei
306369,味甘；性平,xingwei
306370,苦，凉.,xingwei
306371,甘；性寒,xingwei
306372,味甘；苦；性温,xingwei
306373,味甘；性平,xingwei
306374,甘、咸，平。,xingwei
306375,酸，寒。,xingwei
306376,味辛；苦；性寒；有毒,xingwei
306377,味甘；辛；性温,xingwei
306378,甘，微苦，微寒。,xingwei
306379,味甘；性温,xingwei
306380,味苦、辛；性温；有毒,xingwei
306381,甘；淡；寒,xingwei
306382,甘淡，寒。,xingwei
306383,"《得配本草》：""辛，寒。""",xingwei
306384,甘；寒,xingwei
306385,苦，凉。,xingwei
306386,味辛；性温,xingwei
306387,"①《陆川本草》：""甘淡，微寒。""",xingwei
306388,"①《云南中草药》：""甘，温。""",xingwei
306389,苦，寒。,xingwei
306390,微苦；性凉,xingwei
306391,味甘；微辛；性寒,xingwei
306392,甘；微苦；平,xingwei
306393,咸；温,xingwei
306394,苦，微寒。,xingwei
306395,味甘；性平,xingwei
306396,味甘；淡；性寒,xingwei
306397,苦；性凉,xingwei
306398,苦；微辛；性凉,xingwei
306399,苦；寒；有小毒,xingwei
306400,辛，温。,xingwei
306401,苦；寒,xingwei
306402,味淡；性微温,xingwei
306403,微甘；凉,xingwei
306404,苦，寒。,xingwei
306405,"①《福建民间草药》：""甘，平，无毒。""",xingwei
306406,"《云南中草药》：""苦，平。""",xingwei
306407,辛、苦，凉。,xingwei
306408,苦；涩；性平；有毒,xingwei
306409,"《滇南本草》：""味甘，无毒。""",xingwei
306410,味苦；性凉,xingwei
306411,辛苦，温。,xingwei
306412,"《贵州民间药物》：""性微寒，味苦辛。""",xingwei
306413,味甘；水牛肉性凉；黄牛肉性温,xingwei
306414,味甘；性平,xingwei
306415,微甘；性温,xingwei
306416,味甘；咸；性平,xingwei
306417,味苦；性寒,xingwei
306418,味咸；性平,xingwei
306419,味甘；微酸；性温,xingwei
306420,味甘；性温,xingwei
306421,味甘；性平,xingwei
306422,微辛，温。,xingwei
306423,味咸；性平,xingwei
306424,无毒,xingwei
306425,味苦；性微凉,xingwei
306426,味甘；性温,xingwei
306427,味辛；苦；性温,xingwei
306428,微辛；温,xingwei
306429,甘，温。,xingwei
306430,甘，平。,xingwei
306431,甘；性；生凉；炙温,xingwei
306432,甘；平,xingwei
306433,甘，寒。,xingwei
306434,甘；微寒,xingwei
306435,味甘；微苦；性凉,xingwei
306436,味甘；微苦；性凉,xingwei
306437,"《纲目》：""甘，平，无毒。""",xingwei
306438,甘；苦；平,xingwei
306439,甘，平。,xingwei
306440,辛、苦，凉。,xingwei
306441,寒；苦涩,xingwei
306442,"①《广西中草药》：""味苦，性寒。""",xingwei
306443,微苦，凉。,xingwei
306444,味苦；甘；性平,xingwei
306445,甘、苦，寒。,xingwei
306446,苦甘，寒，有毒。,xingwei
306447,苦；寒,xingwei
306448,味苦；微辛；性温,xingwei
306449,味甘；酸；涩；性温,xingwei
306450,味微苦；微甘；苦；温,xingwei
306451,甘、苦，温。有小毒。,xingwei
306452,"《本草图经》：""味辛涩，温，无毒。""",xingwei
306453,味微苦；甘；性凉,xingwei
306454,味苦；性寒,xingwei
306455,"《本草拾遗》：""味苦，寒，无毒。""",xingwei
306456,"《南宁市药物志》：""全株：甘，凉，微苦。""",xingwei
306457,甘；温,xingwei
306458,"《泉州本草》：""味涩。""",xingwei
306459,味甘；性温,xingwei
306460,苦；性寒,xingwei
306461,苦，凉。,xingwei
306462,微涩；甘；凉,xingwei
306463,温；苦,xingwei
306464,苦，温。,xingwei
306465,甘淡，微寒。,xingwei
306466,涩；甘；凉；无毒,xingwei
306467,苦，寒。,xingwei
306468,苦；性寒,xingwei
306469,甘辛，凉。,xingwei
306470,苦；酸；温,xingwei
306471,味甘；苦；性寒,xingwei
306472,甘，微寒。,xingwei
306473,辛苦，寒，有毒。,xingwei
306474,甘，寒。,xingwei
306475,味甘；性温,xingwei
306476,甘，温，,xingwei
306477,味苦；性平,xingwei
306478,甘；微酸；微寒,xingwei
306479,甘；辛；微温；有小毒,xingwei
306480,苦、寒。,xingwei
306481,甘、淡，平。,xingwei
306482,味甘；性平,xingwei
306483,味咸；性寒,xingwei
306484,味咸；性凉,xingwei
306485,辛苦，微寒。,xingwei
306486,苦；性平,xingwei
306487,"《证类本草》：""甘，寒，无毒。""",xingwei
306488,咸；寒,xingwei
306489,味甘；性平,xingwei
306490,味苦；涩；性平,xingwei
306491,有毒,xingwei
306492,苦；涩；微寒,xingwei
306493,甘辛，温，有毒。,xingwei
306494,味甘；酸；涩；性平,xingwei
306495,甘酸，平。,xingwei
306496,甘咸，凉。,xingwei
306497,味苦；性凉；有毒,xingwei
306498,味辛；性微凉,xingwei
306499,苦；涩；性凉,xingwei
306500,味甘；微苦；辛；性平,xingwei
306501,味甘；微苦；辛；性平,xingwei
306502,味酸；苦；性平,xingwei
306503,辛；温,xingwei
306504,苦；涩；凉,xingwei
306505,甘；温,xingwei
306506,酸苦微辛，寒。,xingwei
306507,苦；微寒,xingwei
306508,甘涩，温。,xingwei
306509,味苦；辛；性平,xingwei
306510,味甘；咸；性平,xingwei
306511,酸苦，凉。,xingwei
306512,甘，温。,xingwei
306513,甘苦，温。,xingwei
306514,甘；淡；性平,xingwei
306515,甘；淡；平,xingwei
306516,辛、甘，平。,xingwei
306517,微苦；性凉,xingwei
306518,味辛；性凉；有毒,xingwei
306519,苦；寒,xingwei
306520,味辛；苦；性温；有毒,xingwei
306521,淡，平。有毒。,xingwei
306522,苦；性寒；,xingwei
306523,甘；性平,xingwei
306524,甘、微苦、涩，微凉。,xingwei
306525,味甘；酸；性平,xingwei
306526,"《南宁市药物志》：""甘，平，无毒。""",xingwei
306527,淡，寒。,xingwei
306528,涩微苦，平，有小毒。,xingwei
306529,苦；甘；微寒,xingwei
306530,苦、涩，凉。,xingwei
306531,苦，凉。有小毒。,xingwei
306532,味苦；性平,xingwei
306533,甘，凉。,xingwei
306534,苦；涩；凉,xingwei
306535,苦；寒；无毒,xingwei
306536,甘；平,xingwei
306537,甘；性平,xingwei
306538,"《生草药性备要》：""味辛苦，性温。""",xingwei
306539,苦；凉,xingwei
306540,甘，寒。,xingwei
306541,辛；温,xingwei
306542,辛；微温,xingwei
306543,甘辛，凉。,xingwei
306544,"《陆川本草》：""甘，淡。""",xingwei
306545,甘，温。,xingwei
306546,甘；性平,xingwei
306547,味酸；涩；性寒,xingwei
306548,甘酸，平。,xingwei
306549,甘；性平,xingwei
306550,甘、酸；凉；无毒,xingwei
306551,甘；平,xingwei
306552,辛、苦，凉。有小毒。,xingwei
306553,苦甘，温。,xingwei
306554,甘、涩，平。,xingwei
306555,苦甘，寒。,xingwei
306556,味淡；微苦；性凉,xingwei
306557,味甘；涩；性平,xingwei
306558,味苦；淡；性寒,xingwei
306559,"①《陆川本草》：""平，淡。""",xingwei
306560,甘，凉。,xingwei
306561,"《广西民间常用草药》：""微苦甘，凉，无毒。""",xingwei
306562,淡；凉,xingwei
306563,味甘；苦；性平；小毒,xingwei
306564,苦；平,xingwei
306565,"①《东北常用中草药手册》：""微辛苦，寒。""",xingwei
306566,苦;甘;性寒,xingwei
306567,苦；性平,xingwei
306568,甘辛，凉。,xingwei
306569,性寒，味苦。,xingwei
306570,味苦；性凉,xingwei
306571,苦微辛，平。,xingwei
306572,味苦；性寒,xingwei
306573,咸，微寒。,xingwei
306574,苦，寒。,xingwei
306575,苦；寒,xingwei
306576,"①《辽宁常用中草药手册》：""苦辛，寒。""",xingwei
306577,咸；温,xingwei
306578,甘酸；寒；有小毒,xingwei
306579,味淡；性寒,xingwei
306580,味苦；辛；性寒,xingwei
306581,甘；苦；寒,xingwei
306582,性寒，味苦。,xingwei
306583,味苦；性寒,xingwei
306584,味微苦；性寒；小毒,xingwei
306585,甘苦，凉。,xingwei
306586,味苦；性寒,xingwei
306587,苦；寒；有小毒,xingwei
306588,性温，味苦；有小毒。,xingwei
306589,"《四川中药志》：""性寒，味苦，有毒。""",xingwei
306590,苦辛，热，有毒。,xingwei
306591,苦；辛；温,xingwei
306592,苦，寒。,xingwei
306593,苦，寒，有毒。,xingwei
306594,酸、涩，温。,xingwei
306595,味酸；性微寒,xingwei
306596,味甘；性平,xingwei
306597,苦，寒。,xingwei
306598,酸苦；平,xingwei
306599,辛，香，性微温，无毒。,xingwei
306600,味甘；性湿,xingwei
306601,味甘；性温；小毒,xingwei
306602,甘苦，平。,xingwei
306603,"①《福建民间草药》：""甘，平。""",xingwei
306604,甘、咸，温。,xingwei
306605,苦，寒。,xingwei
306606,"福建晋江《中草药手册》：""甘微苦，凉，无毒。""",xingwei
306607,甘；辛；性寒,xingwei
306608,苦；平,xingwei
306609,苦；温；有毒,xingwei
306610,苦；寒,xingwei
306611,辛；甘；性温,xingwei
306612,涩；微苦；性平,xingwei
306613,"《重庆草药》：""味苦湿，性热，无毒。""",xingwei
306614,味苦；性寒,xingwei
306615,味甘；性平,xingwei
306616,苦；辛；性平,xingwei
306617,味甘；苦；性凉,xingwei
306618,味咸；性寒,xingwei
306619,苦、涩，凉。,xingwei
306620,苦，微温。,xingwei
306621,苦，平。,xingwei
306622,苦、辛，凉。有小毒。,xingwei
306623,辛；苦；性凉,xingwei
306624,甘，平。,xingwei
306625,苦，凉。,xingwei
306626,淡，温。,xingwei
306627,辛；苦；温,xingwei
306628,味苦；性凉,xingwei
306629,甘，平。,xingwei
306630,味甘；淡；性温,xingwei
306631,味苦；性凉,xingwei
306632,味甘；性平,xingwei
306633,味甘；性寒,xingwei
306634,味辛；微；性凉,xingwei
306635,咸；平,xingwei
306636,甘微苦，温。,xingwei
306637,甘、微苦、平。,xingwei
306638,甘；苦；平；无毒；微寒,xingwei
306639,苦；平,xingwei
306640,微苦，平。,xingwei
306641,味苦；微辛；性平,xingwei
306642,咸，寒。,xingwei
306643,苦；平,xingwei
306644,辛；淡；性凉,xingwei
306645,辛；热,xingwei
306646,淡，凉。,xingwei
306647,辛；甘；微温,xingwei
306648,甘；淡；平,xingwei
306649,"①《福建中草药》：""微苦，寒。""",xingwei
306650,味苦；性寒,xingwei
306651,"《贵州民间药物）：""性寒，味苦。""",xingwei
306652,甘、苦、涩；温,xingwei
306653,辛，温。,xingwei
306654,辛；温,xingwei
306655,味甘；性寒,xingwei
306656,辛，热。,xingwei
306657,味甘；性寒,xingwei
306658,甘，寒。,xingwei
306659,微温；微辛甜,xingwei
306660,甘，温。,xingwei
306661,甘，凉。,xingwei
306662,涩；甘；平,xingwei
306663,"《云南思茅中草药选》：""苦，凉。""",xingwei
306664,苦；平,xingwei
306665,苦，寒。,xingwei
306666,甘辛，平，有毒。,xingwei
306667,甘，凉。,xingwei
306668,"《高原中草药治疗手册》：""味微苦，性平，有毒。""",xingwei
306669,甘；温；无毒,xingwei
306670,甘微苦，凉。,xingwei
306671,甘，微温。,xingwei
306672,叶：甘、辛，平。有小毒。,xingwei
306673,辛；微温,xingwei
306674,"①《湖南药物志》：""辛涩，无毒。""（一说有小毒）",xingwei
306675,苦辛，温，有毒。,xingwei
306676,甘；微苦；寒,xingwei
306677,辛；苦；性温；有毒,xingwei
306678,苦；辛；性热；有毒,xingwei
306679,苦；性平,xingwei
306680,苦；性温,xingwei
306681,辛；有毒,xingwei
306682,辛；微苦；性平,xingwei
306683,甘，凉。,xingwei
306684,树皮、叶：苦、涩，微温。,xingwei
306685,辛；性平；有毒,xingwei
306686,苦、涩，凉。有毒。,xingwei
306687,苦，咸，寒。,xingwei
306688,甘、淡，凉。,xingwei
306689,微苦；甘；微寒；平；有毒,xingwei
306690,微苦，平。有毒。,xingwei
306691,"《常用中草药彩色图谱》：""苦涩，温，有小毒。""",xingwei
306692,辛苦，温。,xingwei
306693,辛；甘；微苦；性平,xingwei
306694,苦辛，温，有毒。,xingwei
306695,微苦；性平,xingwei
306696,甘、苦，凉。,xingwei
306697,苦；凉,xingwei
306698,涩，凉。,xingwei
306699,苦；寒,xingwei
306700,苦、涩，平。,xingwei
306701,咸、酸；温,xingwei
306702,辛；平,xingwei
306703,辛；苦；凉,xingwei
306704,甘咸，寒。,xingwei
306705,味苦；性寒,xingwei
306706,味苦；性寒,xingwei
306707,淡；性凉,xingwei
306708,味辛；苦；性温,xingwei
306709,味甘；微苦；性凉,xingwei
306710,味辛；性平,xingwei
306711,（子）辛、平、无毒。,xingwei
306712,苦，寒。,xingwei
306713,味苦；微甘；性凉,xingwei
306714,甘苦酸，平。,xingwei
306715,苦；凉,xingwei
306716,味苦；微甘；性凉,xingwei
306717,辛苦，凉。,xingwei
306718,味苦；辛；性微温,xingwei
306719,辛；甘；淡；平,xingwei
306720,微苦；涩；性平；有毒,xingwei
306721,淡；微涩；平,xingwei
306722,苦，温。,xingwei
306723,味辛；微苦；性凉,xingwei
306724,味苦；必温,xingwei
306725,味甘；性凉,xingwei
306726,苦；辛；平,xingwei
306727,甘，平。,xingwei
306728,苦；性寒,xingwei
306729,味甘；性温,xingwei
306730,味甘；性平,xingwei
306731,苦；涩；平,xingwei
306732,味甘；性温,xingwei
306733,甘；淡；微苦；寒,xingwei
306734,咸苦辛，温，有毒。,xingwei
306735,甘，平。,xingwei
306736,苦酸，寒。,xingwei
306737,味涩；性凉,xingwei
306738,甘，平。,xingwei
306739,苦甘，凉。,xingwei
306740,甘；平,xingwei
306741,淡，平。,xingwei
306742,甘；凉；无毒,xingwei
306743,甘；平,xingwei
306744,"①《救荒本草》：""味甘。""",xingwei
306745,"①《四川中药志》：""甘，温，无毒。""",xingwei
306746,甘；微苦；性凉,xingwei
306747,茭白：甘，凉。,xingwei
306748,味甘；辛；性凉；,xingwei
306749,味甘；性寒,xingwei
306750,味甘；性寒,xingwei
306751,味辛；性温；有毒,xingwei
306752,味苦；性凉,xingwei
306753,甘淡，寒。,xingwei
306754,辛，温。,xingwei
306755,甘，凉。,xingwei
306756,味甘；性温,xingwei
306757,味甘；性寒,xingwei
306758,甘；平,xingwei
306759,味咸；性寒,xingwei
306760,咸，平。,xingwei
306761,甘辛，平。,xingwei
306762,苦；涩；性寒,xingwei
306763,味辛；微甘；性平,xingwei
306764,味咸；性寒,xingwei
306765,味甘；性平,xingwei
306766,味辛；甘；性凉,xingwei
306767,辛甘，凉。,xingwei
306768,味苦；微辛；性平,xingwei
306769,辛，温。,xingwei
306770,微甘；性平,xingwei
306771,甘；苦；寒,xingwei
306772,苦；微涩；凉,xingwei
306773,甘，温。,xingwei
306774,微苦；平,xingwei
306775,味甘；微咸；性平,xingwei
306776,味甘；咸；性温,xingwei
306777,苦，寒。,xingwei
306778,味苦；涩；性平；,xingwei
306779,苦；寒,xingwei
306780,味微甘；酸；性平,xingwei
306781,甘涩，平。,xingwei
306782,甘；苦；微寒,xingwei
306783,微苦；平,xingwei
306784,"《中国沙漠地区药用植物》：""微苦，凉。""",xingwei
306785,甘淡，平。,xingwei
306786,果：酸、苦，平。,xingwei
306787,苦；平；微毒,xingwei
306788,甘；温,xingwei
306789,微甘、淡，凉。,xingwei
306790,辛；甘；平,xingwei
306791,甘，寒。,xingwei
306792,味甘；性寒,xingwei
306793,甘，寒。,xingwei
306794,味微苦；辛；性平,xingwei
306795,甘；酸；涩；平；无毒,xingwei
306796,苦；涩；微寒；有小毒,xingwei
306797,味甘；咸；性寒,xingwei
306798,味甘；性温,xingwei
306799,苦，微寒；有小毒。,xingwei
306800,"《西藏常用中草药》：""性温，味酸涩。""",xingwei
306801,味酸；性温,xingwei
306802,辛，温。,xingwei
306803,酸；甘；温,xingwei
306804,苦；涩；平,xingwei
306805,淡；凉,xingwei
306806,苦；涩；微辛；寒,xingwei
306807,味甘；性平,xingwei
306808,苦；辛；性凉；小毒,xingwei
306809,味辛；性微温,xingwei
306810,味微苦；性凉,xingwei
306811,甘酸；温,xingwei
306812,苦，凉。,xingwei
306813,味辛；性温；有毒,xingwei
306814,甘，平。,xingwei
306815,辛，温。,xingwei
306816,苦辛，温。,xingwei
306817,微苦；辛；性凉,xingwei
306818,味淡；性凉,xingwei
306819,"①《云南中草药》：""苦微甘，寒。""",xingwei
306820,甘，平。,xingwei
306821,味咸；性寒,xingwei
306822,"①《本草求原》：""甘淡，微寒。""",xingwei
306823,微甘苦，平。,xingwei
306824,辛；甘；微苦；性凉；小毒,xingwei
306825,"《滇南本草》：""味甘苦，性寒。""",xingwei
306826,苦；辛；性温,xingwei
306827,酸；涩；微温,xingwei
306828,味苦；性寒,xingwei
306829,苦，寒。,xingwei
306830,味甘；性平,xingwei
306831,苦，寒。,xingwei
306832,甘；苦；温；无毒,xingwei
306833,苦；凉寒；无毒,xingwei
306834,"①《内蒙古中草药》：""苦，寒。""",xingwei
306835,甘，寒。,xingwei
306836,苦；寒,xingwei
306837,苦；寒,xingwei
306838,苦；辛；凉,xingwei
306839,味苦；性寒；有毒,xingwei
306840,甘，温。,xingwei
306841,味苦；性寒,xingwei
306842,味苦；性微寒,xingwei
306843,味苦；性寒,xingwei
306844,味苦；辛；性寒,xingwei
306845,味苦；性温,xingwei
306846,甘；性平；小毒,xingwei
306847,味苦；性寒,xingwei
306848,苦，寒。,xingwei
306849,苦；微甘；性凉,xingwei
306850,苦;涩;性微寒,xingwei
306851,辛；微苦；温,xingwei
306852,甘；平,xingwei
306853,味辛；性热；大毒,xingwei
306854,甘；平,xingwei
306855,味苦；辛；性凉,xingwei
306856,味辛；苦；性温,xingwei
306857,酸、涩，平。,xingwei
306858,微甘；凉,xingwei
306859,"《内蒙古中草药》：""辛苦；微温。""",xingwei
306860,味苦；辛；性温,xingwei
306861,辛；微苦；平,xingwei
306862,苦；性寒,xingwei
306863,"《四川中药志》：""味涩，性平，无毒。""",xingwei
306864,味甘；性平,xingwei
306865,苦；性温,xingwei
306866,甘；微苦；凉,xingwei
306867,甘，平。,xingwei
306868,味苦；性寒,xingwei
306869,"《贵阳民间药草》：""苦，温，无毒。""",xingwei
306870,温；甘,xingwei
306871,味甘；辛；性温,xingwei
306872,"①《昆明民间常用草药》：""微苦涩，温。""",xingwei
306873,辛；微咸；性温,xingwei
306874,辛；微苦；性温,xingwei
306875,淡；性平,xingwei
306876,苦；性凉,xingwei
306877,苦；辛；寒,xingwei
306878,苦；凉,xingwei
306879,苦；辛；性平,xingwei
306880,甘，平。,xingwei
306881,淡；微苦；性平,xingwei
306882,微甘，淡。,xingwei
306883,味辛；性凉,xingwei
306884,味淡；微甘；性平,xingwei
306885,辛，凉。,xingwei
306886,味酸、性凉,xingwei
306887,甘，平。,xingwei
306888,甘；凉；淡,xingwei
306889,味咸；性寒,xingwei
306890,味咸；性平,xingwei
306891,微苦，凉。,xingwei
306892,味甘；微苦；性平,xingwei
306893,甘；凉；淡,xingwei
306894,味甘；性寒,xingwei
306895,苦；寒,xingwei
306896,微苦；甘；凉,xingwei
306897,味甘；咸；性寒,xingwei
306898,"①《四川中药志》：""味苦辛，性寒，无毒。""",xingwei
306899,"《新疆中草药手册》：""味甘，性平，无毒。""",xingwei
306900,苦；辛；性凉,xingwei
306901,"《医林纂要》：""甘咸，平。""",xingwei
306902,甘涩，平。,xingwei
