index:ID,yongfa,:LABEL
505132,内服：煎汤，3～5钱（鲜者1～2两）；或浸洒，捣汁。外用：捣敷或绞汁涂。,yongfa
505133,内服：煎汤，9-15g，鲜品加倍。外用：适量，捣敷。,yongfa
505134,内服：煎汤，0.5～1钱。（性味以下出《新疆中草药手册》）,yongfa
505135,内服：煎汤，0.5～1两（鲜者2～3两）；或捣汁饮。,yongfa
505136,内服：煎场，15-30g。外用：适量，捣敷；或煎水熏洗。,yongfa
505137,内服：煎汤，叶3-12g；根15-30g。外用：适量，捣汁搽。,yongfa
505138,内服：煎汤，4-8g。,yongfa
505139,内服：煎汤，1～2两。,yongfa
505140,内服：9-15g。,yongfa
505141,内服：煎汤，5-15g。,yongfa
505142,内服：煎汤，1.5～3钱（鲜者3～5钱）。,yongfa
505143,内服：煎汤，5-10g；感想末，每次1-3g，每日3次。,yongfa
505144,内服：煎汤，6-15g；或鲜品捣汁服。外用：适量、捣烂敷或煎水洗。。,yongfa
505145,内服：煎汤，3-9g；研粉，每次1-2g。,yongfa
505146,内服：煎汤，6-15g。外用：适量，捣敷。,yongfa
505147,内服：研末，每次0.03-0.06g；或浸酒。外用：适量，捣敷。,yongfa
505148,内服：煎汤，1～3钱。,yongfa
505149,枝、叶3～6钱；根0.5～1两。,yongfa
505150,内服：煎汤，9-15g。,yongfa
505151,内服：煎汤，3～5钱。外用：煎水洗或捣敷。,yongfa
505152,内服：煎汤，3～5钱（鲜者1～2两）；或浸酒。外用：研末调敷。,yongfa
505153,9～30g，先煎。,yongfa
505154,内服：煎汤，0.5～1两；或炖肉服。,yongfa
505155,内服：煎汤，3～5钱。外用：捣敷。,yongfa
505156,外用：适量，捣敷；或研末调敷。内服：煎汤，9-15g。,yongfa
505157,5～8钱。外用适量，捣烂调酒敷患处。,yongfa
505158,内服：煎汤，1～2两。外用：捣敷或煎汤洗。,yongfa
505159,内服：煎汤，0.3～1两；或浸酒。,yongfa
505160,内服：煎汤，3-9g。,yongfa
505161,外用：适量，浸酒涂。,yongfa
505162,内服：煎汤，2～4钱（鲜者1～2两）；捣汁或研末。外用：煎水洗、捣敷、捣汁涂、调敷或煎水漱口。,yongfa
505163,内服：煎汤，1～3只；或焙干研末。外用：捣敷。,yongfa
505164,内服：煎汤，3-6g。外用适量，水煎洗或油煎涂搽患处。,yongfa
505165,内服：煎汤，3～5钱（鲜者0.5～1两）；或捣汁。外用：捣丹涂或研末掺。,yongfa
505166,内服：煮食，100-200g。,yongfa
505167,内服：煎汤，2～5钱；或研末。外用：捣烂或研末调敷。,yongfa
505168,全草3～5钱。,yongfa
505169,内服：煎汤，3～5钱；或入丸、散。外用：和药敷熨。,yongfa
505170,内服：煎汤，6-15g。外用：适量，捣敷。,yongfa
505171,内服：煎汤，10-30g；或泡酒。外用：适量，烧炭研末调搽；或熬膏涂。,yongfa
505172,内服：炒食；或与瘦猪肉同煮吃。,yongfa
505173,内服：煎汤，0.5～1钱。,yongfa
505174,内服：煎汤，6-15g。外用：适量，研末调敷。,yongfa
505175,内服：煎汤，10-15g。,yongfa
505176,内服：煎汤，3～5钱；或入丸、散。,yongfa
505177,内服：煎汤，2～4钱；或浸酒。,yongfa
505178,内服：煎汤，3-9g。,yongfa
505179,内服：适量，煮食；烧存性研末，每次3-6g。,yongfa
505180,内服：煎汤，9-15g。或泡酒。,yongfa
505181,内服：煎汤，9-15g。,yongfa
505182,0.5～2钱，水煎服；外用适量，捣烂敷患处。,yongfa
505183,内服：煮食，100-200g。,yongfa
505184,内服：煮食，50-100g。外用：适量，煎汤洗局部。,yongfa
505185,内服：煎汤，60-120g。,yongfa
505186,内服：煮食，适量。,yongfa
505187,内服：炖熟，1-2只。,yongfa
505188,内服：煮食，100-200g。,yongfa
505189,外用：适量，涂敷。,yongfa
505190,内服：煎汤，2～4钱。,yongfa
505191,内服：煎汤，6-15g。,yongfa
505192,3～4钱，作煎剂或泡酒服；外用适量，捣烂敷患处。,yongfa
505193,内服：煎汤，9g；或浸酒。外用：适量，鲜叶捣烂敷。,yongfa
505194,内服：煎汤，9-15g；或浸酒。外用：适量，鲜品捣烂敷。,yongfa
505195,内服：水酒烊冲，3-9g；或入丸、散。外用：适量，烊化涂。,yongfa
505196,内服：煎汤，9-15g。外用：适量，涂擦或研末敷。,yongfa
505197,1～3钱（治肝炎，成人每日1两，小儿减半，煎2次，合并一起，早晚各服1次）；外用枝、叶煎水洗或叶捣烂敷患处。,yongfa
505198,内服：研末服，2-3g。外用：适量，捣敷。,yongfa
505199,内服：煎场，9～15g。外用：适量，捣敷；或煎水洗。,yongfa
505200,内服：煎汤，15-30g；研末，每次3-6g。,yongfa
505201,内服：煎汤，10-30g。,yongfa
505202,内服：煎汤，9-15g；或浸酒。外用：煎水洗浴。,yongfa
505203,内服：煎汤，15-30g；（西奄）食，叶芽适量。外用：适量，捣汁涂或煎水洗。,yongfa
505204,内服：与吹风蛇、金环蛇同浸制三蛇酒。适量饮。,yongfa
505205,内服：煎汤，30-60g；或捣汁。外用：适量捣烂敷。,yongfa
505206,内服：煎汤，30-60g。,yongfa
505207,内服：煎汤，5～8钱；或浸酒。,yongfa
505208,内服：煎汤，1.5～3钱；或入丸、散。外用：研末调敷或煎水浸渍。,yongfa
505209,内服：煎汤，1～2两；捣汁或浸酒。外用：捣敷。,yongfa
505210,内服：煎汤， 10-30g。外用：适量，研末罨；或鲜品敷。,yongfa
505211,内服：煎汤，9-15g。,yongfa
505212,根3～5钱，叶研粉外用。,yongfa
505213,内服：研末，适量。,yongfa
505214,内服：煎汤，10-15g。外用：适量，煎汤熏洗或捣敷。,yongfa
505215,内服：煎汤，9-15g。外用：适量，捣敷或煎水洗。,yongfa
505216,内服：煎汤，3～5钱。,yongfa
505217,外用：适量，切碎或化水外敷。内服：煎汤，1个。,yongfa
505218,内服：煎汤，15-30g。,yongfa
505219,内服：煎汤，9-15g。外用：适量，捣敷；煎水洗或含漱。,yongfa
505220,内服：煎汤，15-30g，鲜品酌加。外用：适量，以鲜叶捣敷，或以根磨淘米水擦患处。,yongfa
505221,内服：煎汤，10-15g，鲜品加倍。,yongfa
505222,内服：适量，煮熟或生啖；或绞汁服。外用：适量，生擦或捣汁涂。,yongfa
505223,内服：煎汤，6-15g；或磨汁、浸酒。外用：适量，切片贴或捣敷。,yongfa
505224,内服：煎汤，3～5钱；或捣汁。外用：研末撒。,yongfa
505225,内服：煎汤， 9-15g。外用：适量，捣敷。,yongfa
505226,2～3钱，外用适量。,yongfa
505227,外用：捣敷、捣汁含漱或研末调敷。内服：煎汤0.3～1两。,yongfa
505228,根及树皮3～5钱；鲜叶2～3两。外用适量，捣烂敷患处。,yongfa
505229,内服：煎汤，1.5～3钱；或入丸、散。外用：研末调敷。,yongfa
505230,内服：煎汤，6-10g；或研末。外用：适量，捣敷。,yongfa
505231,内服：煎汤，2～4钱。,yongfa
505232,1～3钱。外用适量，研粉敷患处。,yongfa
505233,内服：煎汤，煎汤9-15g；或研末，每次3-6g。外用：适量，捣敷：或研末敷；或捣汁含濑。,yongfa
505234,内服：煎汤，9-15g；或浸酒。外用：适量，捣敷。,yongfa
505235,内服：煎汤，3-9g；或研末0.6-1.5g，温开水送。外用：适量，捣汁或研粉外搽。,yongfa
505236,内服：煎汤，1.5～3钱；或入丸剂。外用：煎水洗。,yongfa
505237,3～5钱；外用适量，鲜草捣烂敷患处。,yongfa
505238,内服：煎汤，9-15g。,yongfa
505239,1～2钱。,yongfa
505240,外用：适量，取茎汁点眼；或捣烂敷。内服：煎汤，15-30g。,yongfa
505241,0.3～2两；外用鲜品适量，捣烂敷患处。,yongfa
505242,内服：入丸、散，1.5～3钱。外用：研末撒。,yongfa
505243,内服：煎汤，6-9g。外用：适量，捣汁涂；或煎水洗。,yongfa
505244,外用：适量，鲜品捣敷。内服：适量，泡酒。,yongfa
505245,1～4两，水煎或适量捣烂外敷患处。,yongfa
505246,内服：煎汤，1.5～3钱；浸酒或入丸、散。外用：研末撒。,yongfa
505247,内服：煎汤，90-150g；或研末，2-3g。,yongfa
505248,内服：研末，2～6分；入丸剂或煎汤。,yongfa
505249,内服：煎泡，30-60g,yongfa
505250,内服：煎汤，2～3钱；或入散剂。,yongfa
505251,内服：煎汤，9-15g；或烧存性研末，冲服。,yongfa
505252,内服：煎汤，15-30g。,yongfa
505253,内服：煎汤，30-60g；或煮食。外用：适量，捣敷。,yongfa
505254,内服：煎汤，10-30g。外用：适量，捣敷。,yongfa
505255,内服：煎汤，6-12g；或入散剂。,yongfa
505256,内服：煎汤，2～5钱；或入丸、散。,yongfa
505257,内服：煎汤，15-30g。外用：适量，捣敷。,yongfa
505258,内服：煎汤，9-18g；或入散剂。外用：适量，煎水洗；捣汁或烧存性研末调敷。,yongfa
505259,内服：烘干研末，2-3g。外用：适量，研末涂敷。,yongfa
505260,内服:煎汤，3～5钱（鲜者1～2两）；或浸酒。外用:煎水洗或捣敷。,yongfa
505261,3～9克。行血通经宜生用；止血宜炒炭用。,yongfa
505262,内服：煎汤，6～15g；或研末。外用：适量，捣敷；或研末调敷。,yongfa
505263,内服:煎汤，1～3钱。外用:捣敷或研末撒。,yongfa
505264,内服：煎汤，2～4钱；或入散剂。,yongfa
505265,内服：煎汤，5-10g。外用：适量，捣烂敷。,yongfa
505266,内服：煎汤，3-9g；入丸、散或绞汁。外用：适量，鲜根茎切片贴或捣敷；或煎汤洗。,yongfa
505267,0.5～1两；外用适量鲜根或叶捣烂敷患处。,yongfa
505268,内服：煎汤，15-30g。外用：适量，煎水洗。,yongfa
505269,内服：煎汤，3～5钱。,yongfa
505270,内服:煎汤，2～3钱；或入丸、散。,yongfa
505271,"内服：煎汤,15-30g。外用：适量,煎汤洗。",yongfa
505272,内服：煎汤，15-30g；或浸酒。,yongfa
505273,内服：煎汤，9-15g。外用：适量，煎水洗或捣敷。,yongfa
505274,外用：煎水洗或捣敷。,yongfa
505275,内服：煎汤，6-12g；或入散剂。外用：适量，煎水漱口。,yongfa
505276,内服：煎汤，0.3-0.6g；或研末，第次0.15-0.3g；或浸酒。外用：叶适量，捣敷；或研末调敷。,yongfa
505277,内服：入丸散。外用：适量，研末调敷。,yongfa
505278,内服：煎汤，15-30g。,yongfa
505279,内服：煎汤，9-15g；或泡酒。外用：适量，煎汤洗；或鲜品捣敷。,yongfa
505280,内服：煎汤，1～2两；或捣汁。外用：捣敷。,yongfa
505281,外用：适量，煎汤洗；或研粉扑。,yongfa
505282,内服：煎汤，15～30g，鲜品倍量捣烂绞汁。外用：适量，捣敷或煅研外擦；煎液，熏洗。,yongfa
505283,1～3钱。,yongfa
505284,内服：煎汤，0.8～2钱；或入丸、散。外用：研末撒或调敷。,yongfa
505285,内服：煎汤，5-10g；或研末。外用：适量，和醋捣敷。,yongfa
505286,内服：入丸、散，或制面食服。外用：适量，研未掺或调敷。,yongfa
505287,内服：煎汤，1.5-3钱；或研末。外用：捣敷。,yongfa
505288,2～4钱。,yongfa
505289,0.5～1两；外用适量，鲜全草捣烂敷患处。,yongfa
505290,内服：煎汤，30-60g。外用：适量，捣汁滴。,yongfa
505291,内服：煎汤，3～5钱（鲜者1～2两）；捣汁或研末。,yongfa
505292,内服：煎汤，9-15g。外用：罨敷或塞鼻。,yongfa
505293,内服：煎汤，9-15g。外用：适量，捣敷或塞鼻。,yongfa
505294,内服：煎汤，15-24g。,yongfa
505295,内服：煎汤，15-30g。外用：适量，捣敷。,yongfa
505296,内服：煎1.5-3g，先煎。外用：适量，研末调敷。,yongfa
505297,内服：煎汤，3～5钱；或入丸、散。,yongfa
505298,内服：煎汤，1～3钱。,yongfa
505299,1～3钱。外用适量，鲜品捣烂敷患处。直带状疱疹鲜品折断取乳汁外搽。,yongfa
505300,内服：研末，1～3钱。外用：烧存性研末撒。,yongfa
505301,内服：煎汤，3～5钱（鲜者1～2两）；或捣汁。外用：煎水熏洗或捣敷。,yongfa
505302,内服：煎汤，3～5钱；或入丸、散。外用：捣敷或研末撒。,yongfa
505303,"内服：煎汤，6-15g,研末，每次1.5-2g，每日2-3次。",yongfa
505304,内服：煎汤，3-10g。外用：适量，捣敷；或煎水洗。,yongfa
505305,内服：煎汤，3～5钱。,yongfa
505306,内服：煎汤，3～5钱；熬膏或研末入丸，散。外用：溶化涂敷。,yongfa
505307,内服：研末，3-5g。,yongfa
505308,内服：煎汤，9-15g。外用：鲜叶适量，捣敷。,yongfa
505309,内服：煎汤，3-9g；鲜品15-30g。外用：适量，煎水熏洗或捣汁涂。,yongfa
505310,外用：适量，研末调敷或煎水洗。,yongfa
505311,内服：研末水调，适量。,yongfa
505312,内服：煎汤，适量。,yongfa
505313,内服：煮食，1只。,yongfa
505314,内服：干胆研末，3-6g；鲜胆汁，5-10滴。外用：适量，干胆磨醋涂。,yongfa
505315,内服：煎汤，0.3～1钱；或研末。外用：捣敷。,yongfa
505316,内服：煎汤，l-3g；磨汁或研末。外用：适量，捣敷。,yongfa
505317,外用：适量，涂敷。,yongfa
505318,内服：煅存性研末服。,yongfa
505319,内服：焙干研末，适量。,yongfa
505320,内服：煎汤，1个。,yongfa
505321,内服：煎汤，1-2只；或入散剂。外用：适量，研末撒或调涂。,yongfa
505322,内服：煎汤，3～5钱。外用：捣烂敷。,yongfa
505323,内服：入丸、散，0.15-0.3g。,yongfa
505324,内服：煎汤，0.5～1两。外用：捣敷或研末撒。,yongfa
505325,1～2两，水煎或泡酒服；外用适量，鲜品捣烂敷患处。,yongfa
505326,3～5钱；外用适量，鲜品捣烂敷患处。,yongfa
505327,内服：煎汤，0.5～1两。外用：捣敷。,yongfa
505328,内服：煎汤，煮食或开水冲服，1-2个。宜盐腌煮食。,yongfa
505329,内服：煎汤，3～5钱；或泡茶饮。,yongfa
505330,2～3钱，水煎服或研末冲服2～4分，或提制雪胆素、雪胆皂甙，口服每次10～30毫克，外用适量。,yongfa
505331,内服：煎汤，3～7钱，外用：捣敷。,yongfa
505332,内服：用龙眼肉或胶囊包裹，饭后吞服，每次5～20粒，1日3次。外用：捣敷。,yongfa
505333,内服：研末入胶囊，0.3-0.6g。外用：适量，捣敷；或研末撒；或磨酒涂。,yongfa
505334,内服：煎汤，9-15g；研末，每次1-3g。外用：适量，磨汁涂；或以鲜品捣敷。,yongfa
505335,内服：煎汤，15-30g。外用：适量，鲜品捣敷；或浸菜油、麻油外搽。,yongfa
505336,内服：煎汤，3～5钱（大苞雪莲花2～5分）；或浸酒。外用：捣敷。,yongfa
505337,鲜品1～1.5两。,yongfa
505338,内服：煎汤，9-15g，鲜品30-45g；或浸酒。外用：适量，煎水洗，或捣烂敷。,yongfa
505339,内服：煎汤，或开水包服，3-9g。外用：鲜叶适量，捣烂敷；或干叶研末撒布。,yongfa
505340,内服：煎汤，3-10g。外用：适量，研末调敷。,yongfa
505341,内服：煎汤，5-10g；或浸酒饮。外用：适量，捣敷。,yongfa
505342,内服：煎汤，9-15g。外用：适量，鲜品捣敷。,yongfa
505343,内服：煎汤，9-15g。,yongfa
505344,内服：煎汤，9-24g。,yongfa
505345,"内服：煎汤,6-15g。",yongfa
505346,根皮3～5钱，果2～3钱。,yongfa
505347,内服：煎汤， 6-15g；或研未。,yongfa
505348,内服：煎汤，30-60g。,yongfa
505349,内服：煎汤，15-30g。外用：适量，捣敷。,yongfa
505350,内服：煎汤，鲜根30-60g。,yongfa
505351,内服：煎汤，3-10g；或研末调服。外用：适量，煎水洗。,yongfa
505352,内服：煎汤，3～5钱。,yongfa
505353,内服：煎汤，0.5～2钱。外用：捣敷。,yongfa
505354,内服：煎汤，1.5～3钱；浸酒或入丸、散。,yongfa
505355,内服：煎汤，2-5g。,yongfa
505356,内服：煎汤，1～2钱；或入丸、散。,yongfa
505357,外用：15-30g；或浸酒。外用：适量，捣敷。,yongfa
505358,内服：煎汤，9-18g。,yongfa
505359,内服：煎汤，15-30g。,yongfa
505360,内服：煎汤，30-60g。外用：鲜草适量，捣敷；或捣汁涂。,yongfa
505361,内服：煎汤，2～3钱；浸酒或入丸、散。外用：捣敷。,yongfa
505362,内服：煎汤，1～3钱；或捣汁冲酒饮。外用：捣敷。,yongfa
505363,内服：煎汤，3-9g；或嚼服。,yongfa
505364,内服：煎汤，6-9g。,yongfa
505365,内服：煎汤，9-12g，水煎服。外用：适量，捣敷。,yongfa
505366,内服：煎汤，2～6钱。外用：捣敷。,yongfa
505367,内服：煎汤，2～3钱。,yongfa
505368,内服：煎汤，3～5钱；或浸酒。,yongfa
505369,内服：煎汤，0.5～1钱；研末1～2分；或入丸、散。,yongfa
505370,内服：煎汤，0.5～1两（鲜者1～2两）。外用：捣敷。,yongfa
505371,内服：煎汤，30-60g；或研末。,yongfa
505372,内服：溶化和服，1.5～3钱；或入丸剂。外用：溶化调敷。,yongfa
505373,"内服：煎汤,10-20g；或泡酒。外用：鲜品适量,捣敷或煎水洗。",yongfa
505374,内服：炒炙研末，1-2g。,yongfa
505375,内服：咀嚼吮汁，1-5g；或烧存性冲，3-5g。,yongfa
505376,内服：煎汤，6-15g。,yongfa
505377,内服：煎汤，150g。,yongfa
505378,外用：适量，煎水洗。,yongfa
505379,内服：煎汤， 10-30g。,yongfa
505380,内服：壳，焙干研末，5-10g。外用：适量，鲜蟹黄涂敷。,yongfa
505381,3～5钱；外用适量，鲜根、叶捣烂敷患处。,yongfa
505382,内服：煎汤，2～3钱；或研末为散。外用：煎水洗。,yongfa
505383,外用：知量，鲜品捣敷；或干品研末撒敷。,yongfa
505384,内服：煅研末，5-15g；或煎汤，15-50g。,yongfa
505385,内服：煎汤，0.5～1钱；或入丸、散。外用：研末撒、调敷、或作吹药。,yongfa
505386,内服：研末，2～5分。,yongfa
505387,内服：煎汤，9-15g。,yongfa
505388,内服：煎汤，1～3钱。,yongfa
505389,内服：煎汤，3-9g。,yongfa
505390,内服：煎汤，3～6钱（鲜者1～2两）；或捣汁。外用：捣敷、研末掺或煎水洗。,yongfa
505391,内服：煎汤，6-12g；或浸酒饮。,yongfa
505392,1～2钱，水煎冲酒服或浸酒内服外敷。,yongfa
505393,内服：煎汤，1～3钱.外用：研末调敷。,yongfa
505394,内服：煎汤，3-6g，水煎，冲酒服。,yongfa
505395,0.5～1两，外用适量，鲜根和酒糟捣烂敷患处。,yongfa
505396,内服：煎汤0.5～l两（鲜者2～3两）。外用：捣敷戌煎水洗浴。,yongfa
505397,1～2g。外用以冷开水调敷。,yongfa
505398,内服：煎汤，0.5～1两。外用：煎水含漱。,yongfa
505399,内服：煎汤，9-15g。,yongfa
505400,内服：煎汤，3-9g；或研末。,yongfa
505401,根3钱或全草1两，泡酒1斤，每服5毫升，每日2次。,yongfa
505402,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
505403,内服：煎汤，6-9g。,yongfa
505404,内服：煎汤，15-30g。外用：适量，捣敷。,yongfa
505405,内服：研末，2-5g；或入丸剂；或浸酒饮。外用：适量，捣烂涂敷。,yongfa
505406,内服；煎汤干品25-100g或浸洒。外用鲜品适量，捣敷。,yongfa
505407,外用适量，鲜品捣烂敷患处，或煎水洗。,yongfa
505408,内服：煎汤，15-30g；或捣汁。外用：适量，捣敷；或研末撒。,yongfa
505409,内服：煎汤，3～5钱；浸酒或入丸、散。,yongfa
505410,外用：适量，捣敷或研末撒。,yongfa
505411,1～2两。,yongfa
505412,内服：煎汤，2～4钱；或熬膏。,yongfa
505413,内服：煎汤，3-9g。外用：适量，捣敷。,yongfa
505414,内服：煎汤，6-15g。外用：适量，鲜品捣敷。,yongfa
505415,内服：煎汤，3-9g。,yongfa
505416,内服：煎汤，30-60g。,yongfa
505417,内服：煎汤，0.5～1两。外用：捣敷。,yongfa
505418,内服：煎汤，1.5-6g；研末，0.6-3g；或浸酒，外用：适量，研末吹鼻，或鲜品捣敷。,yongfa
505419,内服：煎汤，15-30g；或浸酒。外用：适量，研末敷；或鲜根皮捣敷。,yongfa
505420,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
505421,内服：煎汤，3～5钱。外用：煎水洗。,yongfa
505422,内服：研末，1-2g。,yongfa
505423,内服：煎汤，3-9g。,yongfa
505424,内服：煎汤，15-30g；或浸酒。外用：适量，浸酒搽。,yongfa
505425,0.5～1两，水煎或泡酒服。,yongfa
505426,0.5～1钱；鲜用1只。,yongfa
505427,外用适量，捣烂敷患处。,yongfa
505428,内服：煎汤，0.5～1两；或研末。外用：捣敷或捣汁涂。,yongfa
505429,外用：适量，煎水洗，或末敷。,yongfa
505430,外用：适量，烧灰研末点眼。,yongfa
505431,内服：煎汤，30-60g。外用：适量，煎水洗。,yongfa
505432,外用：适量，捣敷；或研末调敷。,yongfa
505433,内服：煎汤，30-60g。,yongfa
505434,0.5～1两。,yongfa
505435,内服：煎汤，9-15g，大剂量可用至30g；或切细，开水冲服；或泡酒。外用：适量，捣敷。,yongfa
505436,内服：煎汤，30-60g；或浸酒。外用：适量，研末调敷；或熬膏涂。,yongfa
505437,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
505438,内服：煎汤，15-30g；或浸酒。外用：适量，煎水洗。,yongfa
505439,内服：炖肉吃，1～2两（鲜品0.5～1斤）。,yongfa
505440,内服：煎汤，9-15g。,yongfa
505441,内服：煎汤，6-12g。,yongfa
505442,内服：煎汤，15-30g。,yongfa
505443,内服：煎汤，20～30枚。,yongfa
505444,外用：适量，研末油调敷；或鲜品捣敷；或煎水洗。,yongfa
505445,内服：煎汤，3～5钱。,yongfa
505446,内服：煎汤，19-15g。外用：适量，煎水洗。,yongfa
505447,全草0.5～1两，水煎服。外用鲜全草捣烂外敷。,yongfa
505448,内服：煎汤，6-9g。外用：适量，捣敷或捣烂取汁搽。,yongfa
505449,内服：煎汤，0.5～1两。外用：煎水洗或捣敷。,yongfa
505450,内服：煎汤，9-15g。,yongfa
505451,内服：煎汤，3-9g。外用：适量，捣敷。,yongfa
505452,内服：煎汤，9-15g，鲜品20-30g。,yongfa
505453,内服：煎汤，9-15g。,yongfa
505454,内服:绞汁饮或生食。,yongfa
505455,内服：煎汤，15-30g。,yongfa
505456,1～1.5两。,yongfa
505457,内服：煎汤，9-15g。,yongfa
505458,柠鸡儿、当药、蒲公英各等分，共研细末，每次0.5钱，开水送服。,yongfa
505459,内服：煎汤，2～3两。外用：烧存性研末撒或煎水洗。,yongfa
505460,内服：煎汤，鲜品15-30g。外用：适量，鲜品捣汁涂；或煎水洗。,yongfa
505461,内服：煮食或烧存性入散剂。外用：烧存性研末调敷。,yongfa
505462,内服：煎汤，15-30g.外用：适量，捣敷；或煎水洗。,yongfa
505463,内服：煎汤，9-12g。外用：适量，捣敷。,yongfa
505464,内服：煎汤，3～5钱。外用：研末调搽。,yongfa
505465,内服：煎汤，3～5钱。外用：捣敷或煎水洗。,yongfa
505466,内服：煎汤，2～4钱。外用：煎水洗或捣敷。,yongfa
505467,内服：煎汤，15-30g；或研末。,yongfa
505468,内服：煎汤，1～2两，或捣汁、焙干研末。外用：捣敷或焙干研末调敷。,yongfa
505469,内服：煎汤，1～3钱（鲜者1～2两）。外用：捣敷或研末调敷。,yongfa
505470,外用：捣敷或捣汁含漱。内服：煎汤，0.5～1两（鲜者1～2两）。,yongfa
505471,内服：根、茎：煎汤，0.5～1两。,yongfa
505472,内服：煎汤，6-9g；或泡酒。外用：适量，鲜品捣敷。,yongfa
505473,内服：煎汤。,yongfa
505474,内服：煎汤，1～2两。外用：捣敷。,yongfa
505475,内服：煎汤，9-15g；或泡酒。,yongfa
505476,均为0.5～1两，水煎服。,yongfa
505477,内服：煎汤， 3-6g。,yongfa
505478,内服：煎汤，15-30g。,yongfa
505479,内服：煎汤，3～5钱（鲜用1～3两）。外用：研末调敷。,yongfa
505480,内服：煎汤，3-6g；或研末吞服，每次1-3g。,yongfa
505481,内服：煮食，100-200g。,yongfa
505482,内服：煎汤，6-12g。外用：适量，研末用水或酒调敷。,yongfa
505483,内服：煎汤，0.5～2钱；或入丸、散。,yongfa
505484,内服：煎汤，6-9g；研末0.3-1。,yongfa
505485,内服：煎汤，0.5～1钱；或泡茶、浸酒。外用：煎水含漱，或蒸热外熨。,yongfa
505486,内服：煎汤，5-10g。外用：适量，煎水洗。,yongfa
505487,内服：煎汤，10-30g；或炒炭研末，每次3g，每日2-3次。外用：适量，研末调涂。,yongfa
505488,内服：煎汤，0.5～1钱；或浸酒。外用：研末撤或捣敷。,yongfa
505489,内服：磨汁或研末，1.5-3g。,yongfa
505490,内服：煎汤，10-15g。,yongfa
505491,内服：煎汤，6-15g。,yongfa
505492,内服：煎汤，5～10g.,yongfa
505493,内服：煎汤，15-30g。外用：适量，煎水含漱。,yongfa
505494,内服：烧存性研末，3-6g；或磨汁。外用：适量，烧存性，研末撒或调敷；或磨汁涂。,yongfa
505495,内服：煎汤，6-12g；或熬膏；或入丸剂。外用：适量，研末撒或油调敷。,yongfa
505496,0.5～1两；外用适量，鲜草捣烂敷患处。,yongfa
505497,1～2两。,yongfa
505498,0.5～1两。,yongfa
505499,内服：煎汤，5-15g；或炖肉。外用：适量，捣敷。,yongfa
505500,外用：适量，捣敷。,yongfa
505501,内服：干粉，0.5～1钱；或鲜品3～5个。外用：干粉调涂或鲜品捣敷。,yongfa
505502,内服：煎汤，0.5～2两。外用：捣敷。,yongfa
505503,内服：煎汤，3～5钱。,yongfa
505504,内服：煎汤，2～4钱（鲜者1～2两）。外用：煎水洗或捣敷。,yongfa
505505,外用：适量，捣敷；或熬膏敷。,yongfa
505506,内服：适量，煮食。,yongfa
505507,内服：煎汤，3～4钱；或入丸剂。,yongfa
505508,内服：研末，3～5分；或入丸、散。,yongfa
505509,内服：煅存性研末，每次3-6g。外用：烧灰，适量，调敷。,yongfa
505510,内服：煎汤，30-60g。外用：适量，鲜品捣烂敷；或干品研末撒。,yongfa
505511,内服：煎汤，15-30g。适量，捣敷；或研末撒。,yongfa
505512,内服：酒调，3-6g；或为丸剂。外用：适量，涂敷。,yongfa
505513,内服：煎汤，9-15g；或泡酒。外用：适量，捣烂敷；或拌酒糟，烘热外敷；或煎水洗。,yongfa
505514,内服：煎汤，30-50g；或烧存性研末，3-6g。,yongfa
505515,内服：温酒调，每次6-12g。外用：知量，涂敷。,yongfa
505516,内服：煎汤，0.5～2钱。外用：煎水洗或捣敷。,yongfa
505517,内服：煮食，适量。,yongfa
505518,内服：煮食，100-200g。,yongfa
505519,外用：适量，烧灰敷。,yongfa
505520,内服：煮食，60-240g，或作鲙食。,yongfa
505521,内服：煮食，100-250g。,yongfa
505522,外用：适量，捣敷；或研末调敷。,yongfa
505523,内服：蒸汤或煮食，100-240g。外用：适量，烧灰，醋调敷。,yongfa
505524,内服：煎汤，9-15g。,yongfa
505525,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
505526,内服：煮食或火上烤熟食，250-500g；研末，每次10-15g。外用：适量，捣敷。,yongfa
505527,内服：煎汤，9-15g。外用：适量，煎汤洗或鲜品捣敷。,yongfa
505528,外用：适量，点眼，研末吹喉。内服：水调灌少许。,yongfa
505529,根、全株0.5～1两。叶外用适量，煎水洗患处。,yongfa
505530,内服：煎汤，1～2两。外用：研末醋调敷。,yongfa
505531,内服：入丸、散， 1-3分。外用：研末调敷。,yongfa
505532,内服：煎汤，15-30g。外用：适量，捣敷；或研末敷。,yongfa
505533,内服：煎汤，1～3两。外用：捣敷或煎水洗。,yongfa
505534,0.5～1两；外用适量，鲜品捣烂敷患处。,yongfa
505535,内服：煎汤，15-30g。外用：适量，鲜品捣敷。,yongfa
505536,内服：煎汤，9-15g。,yongfa
505537,内服：煎汤，15-30g。外用：适量，捣敷；或煎水洗。,yongfa
505538,外用：研末调敷，磨汁涂，煎水洗或研末放于膏药内敷贴，内服：煎汤，2～3厘；或研末。,yongfa
505539,内服：煎汤，5-10g。外用：适量，捣敷。,yongfa
