index:ID,zhuzhi,:LABEL
405433,清热消痰。主热狂；头风；头痛；心胸烦闷；眩晕；惊痫；小儿惊风,zhuzhi
405434,解表祛湿，止痛，止血。用于感冒咳嗽，头痛，小儿痰哮，胃痛，黄疸，心绞痛，腰痛，子宫出血，乳癌初起，风湿性关节炎，疔疮，毒蛇咬伤。,zhuzhi
405435,清热解毒；消食导滞；舒筋活络。主咽喉炎；小儿惊风；毒蛇咬伤；狂犬病；淋巴结核；尿路感染；食少；腹胀；便秘；风湿骨痛；跌打损伤,zhuzhi
405436,强筋健骨。主腰膝酸痛；两脚无力；水火烫伤,zhuzhi
405437,祛风利湿；清热解毒。主风湿痹痛；黄疸；疟疾；背痈；乳痈；齿龄炎；毒蛇咬伤,zhuzhi
405438,祛风除湿；化痰止咳；活血；解毒。主风湿痹痛；咳嗽；跌打损伤；毒蛇咬伤,zhuzhi
405439,"《四川常用中草药》：""补血，下乳。治脾胃虚弱，缺乳。""",zhuzhi
405440,祛风散寒；消炎解毒。主感冒；上呼吸道感染；气管炎,zhuzhi
405441,化瘀消积。主腹中积聚；痞块,zhuzhi
405442,补益肝肾；健脾利湿。主头晕目眩；腰膝酸软；水肿；带下疳积；缺乳,zhuzhi
405443,利尿。治肝硬化腹水，血管神经性水肿，慢性肝炎浮肿。,zhuzhi
405444,祛风消肿；凉血解毒；收敛生肌。主风湿骨痛；跌打损伤；烫火伤；溃疡,zhuzhi
405445,清心火，除烦热，利小便。治热病口渴，心烦，小便赤涩，淋浊，口糜舌疮，牙龈肿痛。,zhuzhi
405446,退热利尿。治遗尿，疟疾，疥疮。,zhuzhi
405447,清热除湿，消肿止痛，散瘀拔弹。主治黄疸，风湿痹痛，月经不调；外用治跌打，骨折，刀伤，弹片入肉。,zhuzhi
405448,清热消肿；祛瘀止痛。主流火；肿毒；淋病；跌打损伤；水火烫伤；疥癣,zhuzhi
405449,清热，利湿。治湿热腹痛，肠炎，痢疾，四肢麻痹肿痛，瘰疬，疥疮。,zhuzhi
405450,祛风除湿；健脾止泻。主风湿痹痛；消化不良；霍乱；腹泻；痢疾,zhuzhi
405451,祛风活血；解毒消肿。主感冒头痛；风湿痹痛；跌打瘀肿；骨折；外伤出血；毒蛇咬伤,zhuzhi
405452,"《中国沙漠地区药用植物》:""滋阴养血。""",zhuzhi
405453,化痰止咳；理气和胃；止泻。主咳喘痰多；气滞腹胀；泄泻,zhuzhi
405454,生津，止渴，祛暑，安胎。咽痛口干，胃脘胀气，高血压，心肌梗塞，不思饮食。,zhuzhi
405455,行气止血；止痛；止咳。主胃痛；疝气痛；跌打损伤；咳嗽,zhuzhi
405456,外用煎汤洗疮疖，治皮肤诸病及风湿痛。民间用治痢疾，又为提取桉油的原料。,zhuzhi
405457,行气；和胃；止痛。主脾气滞；脘腹胀痛；食欲不振,zhuzhi
405458,清热解毒。主治咽喉肿痛。,zhuzhi
405459,治吐泻转筋。水肿。,zhuzhi
405460,清热解毒。主疥疮；疮疡肿毒；烧烫伤,zhuzhi
405461,补中气，祛湿邪。治消渴，阳痿，传染性肝炎，痔疾，疥癣。,zhuzhi
405462,清热解表；利水消肿；解毒。。主风热感冒；麻疹不透；浮肿，热淋，小便不利；热痢；痔疮，痈肿疗疮；丹毒；腮腺炎，湿疹；烫火伤。,zhuzhi
405463,清热明目；止痒。主目生云翳；皮肤病；虫叮咬瘙痒,zhuzhi
405464,祛风解毒。治疮毒，梅毒。,zhuzhi
405465,清热解毒，消肿祛瘀。治痔漏，痈肿疔疮，外伤出血，骨折。,zhuzhi
405466,"①《贵州民间药物》：""治疥疮。""",zhuzhi
405467,清热解毒；驱虫。主喉炎；肠炎；蛔虫病,zhuzhi
405468,清热，消肿，解毒。治风热惊痫，消渴，喉痹，痄腮，瘰疬，痈肿，痔疮，脱肛，蜈蚣咬伤。,zhuzhi
405469,清热，凉血，止咳，利尿。治吐血，衄血，便血，倒经，咳嗽气喘，淋病。,zhuzhi
405470,解毒消肿，排脓，清温热。治疮，疽，乳痈，风火牙痛，肠炎，痢疾，尿路感染。,zhuzhi
405471,"①《广西药植名录》：""叶，治声哑。""",zhuzhi
405472,散瘀止痛；止血；安神。主跌打损伤；骨折；外伤出血；月经不调；痛经；失眠,zhuzhi
405473,和中下气，利小便，解疮毒。治霍乱转筋，脚气，痈肿。,zhuzhi
405474,清热解毒，消炎利尿，消肿散瘀。治痢疾，尿路感染，膀胱炎，尿道炎，肾炎水肿，跌打伤，扭挫伤。,zhuzhi
405475,清热止泻；散瘀止痛；安神。主痢疾；泄泻；跌打损伤；风湿疼痛；心烦；失眠,zhuzhi
405476,果：清肺止咳，活血止血。用于肺结核咳血，支气管炎，鼻衄，吐血，咽喉肿痛。,zhuzhi
405477,温中；和胃。主胃脘痛；哕逆,zhuzhi
405478,生津止血；开胃化痰。主热渴；咳血；吐血；衄血；食欲不振,zhuzhi
405479,治胃痛，牙痛，风湿麻木，筋骨疼痛。,zhuzhi
405480,温中散寒；止痛；止呃。主心胸疼痛；胃腹冷痛；恶心；嗳气；呃逆；呕吐；肺寒咳喘,zhuzhi
405481,补中益气；开胃；行水。主脾胃虚弱；不思饮食；水气浮肿；小便不利,zhuzhi
405482,温脾胃；暖肝肾；祛寒止痛；散瘀消肿。主脘腹冷痛；呕吐泄泻；腰膝酸冷；寒疝腹痛；寒湿痹痛；瘀滞痛经；血痢；肠风；跌打肿痛,zhuzhi
405483,发汗解肌，温经通脉。治风寒表证，肩背肢节酸疼，胸痹痰饮，经闭症瘕。,zhuzhi
405484,强心利尿；和胃消食。主心力衰竭；心悸；浮肿；脾胃不和；食积不化,zhuzhi
405485,化痰，散瘀。治痰饮嘲咳，肠风血痢，疝瘕，牙痛，口臭。,zhuzhi
405486,发表散寒；祛风止痒。主风寒感冒；皮肤瘙痒；漆疮,zhuzhi
405487,清热解毒；止血杀虫；利尿。主痄腮；流感；痢疾；鼻衄；崩漏；外伤出血；钩虫病；蛲虫病；小便不利,zhuzhi
405488,镇痛散瘀，接筋续骨，舒筋活络，祛风湿。治胃及十二指肠溃疡，骨折筋伤，跌打伤，风湿骨痛，各种疼痛。,zhuzhi
405489,祛瘀破积；止痛。主产后血瘀腹痛；心腹冷痛,zhuzhi
405490,清热；降火。主胃热口苦；牙龈肿痛；口舌生疮,zhuzhi
405491,清热，利尿，通乳，明目。主热淋，小便不利，水肿，乳汁不通，夜盲,zhuzhi
405492,温中行气止痛。主胃寒疼痛;肝胃气痛,zhuzhi
405493,祛风湿；舒筋络；利咽喉。主风湿痹痛；手足麻木；脚气；咽喉肿痛,zhuzhi
405494,解毒；敛疮；止血；利气。主咽喉肿痛；口舌生疮；冻疮；疳疮；天疱疮；肠风下血；睾丸肿痛,zhuzhi
405495,清肺利咽；生津止渴；解毒。主咳嗽痰血；咽喉肿痛；暑热烦渴；醉酒；鱼蟹中毒,zhuzhi
405496,清热利湿，散瘀消肿。用于感冒发热，头痛，乳腺炎，急性胃肠炎，痢疾；外用治疮疖，湿疹，荨麻疹，跌打损伤。,zhuzhi
405497,祛风利湿，活血止痛。用于风湿关节痛，产后腹痛，通经，小儿疳积，骨髓炎。,zhuzhi
405498,养肝滋肾，止咳平喘，调经。用于肝肾不足所致头晕目眩，耳鸣耳聋，遗精，肾炎，支气管炎，哮喘，月经不调，白带。,zhuzhi
405499,清肺止咳；凉血解毒。主肺热咳嗽；疮疡肿毒,zhuzhi
405500,清热解毒；消肿。主疮肿；蛇咬伤,zhuzhi
405501,"①《文山中草药》：""舒筋活血，消肿散瘀。""",zhuzhi
405502,"①《南宁市药物志》：""根：健胃，消痰止咳；治虚寒性咳嗽及小儿疳积。叶：同醋捣烂外敷，治容疮及埋口生肌。""",zhuzhi
405503,养阴润肺，生津益气。治肺热咳嗽，骨蒸痨热，腰膝酸软，盗汗，湿浊白带。,zhuzhi
405504,除热，去湿，消肿。治痈肿，疮癣，赤眼。,zhuzhi
405505,清热解毒散结。主瘰疬；痄腮；疖肿,zhuzhi
405506,补血益气。主劳损；风眩；心烦,zhuzhi
405507,益肾强筋。治阳痿，筋骨酸软，骨结核，骨髓炎，气血虚亏，妇女乳汁不足。,zhuzhi
405508,降逆气，开郁结，解毒。治噎膈反胃，痈疽。疔疮。,zhuzhi
405509,镇惊；收涩；解毒。主痫癫狂，赤白带下；崩漏；痔疮；疳疮,zhuzhi
405510,清肺化痰；散瘀止血；清热利湿。主咳嗽；吐血；肝炎；痢疾；尿痛；白带；瘰疬；刀伤；骨折,zhuzhi
405511,清热；补虚；利湿。主肝炎；痢疾；疟疾；虚劳咳喘；盗汗；疝气；水肿；崩漏；白带,zhuzhi
405512,润肺止咳；解毒消肿。主咳嗽；疟疾；耳聋；疮癣,zhuzhi
405513,驱风；解暑；活血消肿。主伤风感冒；中暑发痧；跌打损伤；烫火烫伤,zhuzhi
405514,清热解毒；平肝熄风。主温热病高热神昏抽搐；小儿惊风；痫证；惊悸,zhuzhi
405515,补虚润燥；祛风活血；消肿解毒。主体虚劳乏；肌肤不仁皮肤瘙痒；筋肉挛急；疮疡肿毒；痔漏,zhuzhi
405516,宣肺气，祛风湿，消肿毒。治咳嗽气短，风湿痹痛，皮肤瘙痒，无名肿毒。,zhuzhi
405517,清热利水除湿。主膀胱结；水臌；黄疸,zhuzhi
405518,化痰；止血。主急慢性支气管炎；胃溃疡出血；咯血；衄血；子宫出血；癫痫失眠；月经过多,zhuzhi
405519,止痛；消肿；排脓。主炎症；水肿,zhuzhi
405520,益脾胃；补肝肾。主脾虚泻痢；消化不良；疳积；百日咳；水肿；筋骨萎弱，胎动不安；疮疡久不愈,zhuzhi
405521,温中益气；利水。主久病体虚；水肿,zhuzhi
405522,止血敛疮。主外伤出血,zhuzhi
405523,利水，消肿，下气，通乳。治水肿胀满，脚气，黄疸，咳嗽气逆，乳汁不通。,zhuzhi
405524,止血；利尿。主小便不畅；尿血；吐血,zhuzhi
405525,清肺止咳；健脾消疳；止痛；止血。主肺热咳嗽；头痛；腹痛；风湿痛；小儿疳积；外伤出血,zhuzhi
405526,补脾益胃；利水消肿。主身面浮肿；妊娠水肿；温痹；脚气；产后乳少；习惯性流产；肺痨体虚；胃脘胀满；肠风及痔疮下血；疥癣,zhuzhi
405527,清热解毒；消肿止痛。主感冒发热；肺热咳嗽；疮疡肿毒；口唇糜烂；目赤肿痛；皮肤湿疹；跌打伤痛；蛇咬伤,zhuzhi
405528,泻火；解毒。主喉痹；目翳；砂眼；白秃疮,zhuzhi
405529,清热利湿，收敛止血。根或全株：肠炎，痢疾，血崩，便血，肺结核咯血，牙痛。叶外用治烧烫伤。,zhuzhi
405530,清热利水。治烫火伤，跌打损伤，小便癃闭，冻疮。,zhuzhi
405531,养血安神；平肝镇惊；解毒消肿。主血虚萎黄；惊悸；癫狂；健忘；脱肛；痔漏,zhuzhi
405532,化痰止咳；清热解毒；止血。主感冒咳嗽；肺结核；痢疾；腹泻；热痹；肿毒；疮痈；跌打损伤；外伤出血,zhuzhi
405533,化瘀血，祛风湿，消肿毒。治肺痨久咳，喀血，吐血，跌打损伤，风湿疼痛，痈肿，荨麻疹。,zhuzhi
405534,清热利湿，消食除积，祛痰止咳。用于小儿疳积，消化不良，胃肠炎，细菌性痢疾，胃痛，黄疸型肝炎，肾炎水肿，白带，口腔炎，咳嗽，支气管炎；外用治带状疱疹，毒蛇咬伤。,zhuzhi
405535,清热解毒；消肿止痛。主暑腹痛；尿路感染；乳腺炎；跌打伤痛；蕲蛇咬伤,zhuzhi
405536,化湿理气；清热解毒。主慢性肝炎；急性黄疸型肝炎；高血压；难产；痈疮；肿毒,zhuzhi
405537,解毒消肿；杀虫。主对口疮；肠；皮肤瘙痒,zhuzhi
405538,活血祛瘀，驱风除湿，止痛消肿。治跌打损伤，风湿关节痛，牙痛，食积腹痛，妇女痛经，痈肿，冻疮。,zhuzhi
405539,止咳祛痰；解毒消肿。主咳嗽多痰；疮疡疖肿；痔疮出血；烫伤；毒蛇咬伤,zhuzhi
405540,清热解毒。主鹅口疮,zhuzhi
405541,凉血止血。主崩漏；白带过多,zhuzhi
405542,祛风除湿；活血止痛；解毒。主风湿痹痛；劳伤腰痛；跌打损伤；咽喉肿痛；牙痛；疮毒,zhuzhi
405543,祛风活血；化痰止咳。主风湿痹痛；跌打损伤；腰痛；慢性咳喘,zhuzhi
405544,目血敛疮；清热利湿。主吐血；创伤；无名肿毒；口疮；臁疮；痔疮；泄泻腹痛,zhuzhi
405545,祛风；清热；解毒。主风热感冒；目赤肿痛；咽喉疼痛；风湿骨痛；外用治疮疖；毒蛇咬伤,zhuzhi
405546,清热解毒，活血散瘀，消肿止痛，提脓生肌，调经。治疮疖痈肿，毒蛇咬伤，跌打损伤，骨折，月经不调。,zhuzhi
405547,排脓，解毒，逐水。治痈疮，横痃，肝炎，大腹水肿。,zhuzhi
405548,祛风理气，活血解毒。治哮喘，劳伤咳嗽，胃痛，腹痛，风湿痹痛，疔疮肿毒，跌打创伤。,zhuzhi
405549,男女诸风。对妇人产后风，有特效。用铁线草根五钱、五加皮一两、防风二钱，共研为末；另取一斤重的乌骨鸡一只，水内淹死（按：这是为了留血），去毛肠，砍为肉块，加入药末混匀，倒适量麻油炒肉块成黄色；再随人量加酒把鸡煮熟。病人先以排风藤煎浓汤洗浴头、身，然后饮酒吃鸡，发现粘汁即愈。如不洗浴，则须发出风丹才见药效。,zhuzhi
405550,"①《国药的药理学》：""根为尿酸症药，用于痛风。又治中风，积聚，黄疸。""",zhuzhi
405551,化湿降；健脾和胃；祛痰止咳。。主肠炎；痢疾；消化不良；呃逆；气管炎；支气管炎,zhuzhi
405552,活血散瘀，消肿止痛。,zhuzhi
405553,祛风除湿通络止痛。主风湿性关节炎；四肢麻木；拘挛疼痛；牛皮癣；疥癞,zhuzhi
405554,清热解毒。主疔疮痈肿；无名肿毒；下肢溃疡；眼目赤痛,zhuzhi
405555,平肝镇心；消痈解毒。主惊痫；癫狂；脚气冲心；疔疮痈肿；脱肛；子宫不收；贫血,zhuzhi
405556,利尿，消炎，止血。治慢性肾炎，肝炎，小便涩痛，胃热呕吐，风疹块，疮毒，外伤出血。,zhuzhi
405557,清热解毒；祛风除湿；活血散结。主肺痛吐脓；肺痨咯血；风湿痹痛；跌打损伤；痈肿疮毒；瘰疬；癌肿,zhuzhi
405558,镇惊安神；消肿解毒。主惊悸癫狂；疔疮肿毒；脱肛,zhuzhi
405559,清热解毒；散瘀消肿；化痰止咳。主痈疮疖肿；毒蛇咬伤；跌打损伤；湿疹；皮肤瘙痒；急、慢性气管炎,zhuzhi
405560,祛风利湿；舒筋活血；止咳平喘。主风湿痹痛；筋骨痿软；拘挛麻木；瘫痪；小儿麻痹；水肿；皮肤湿痒；咳嗽；哮喘,zhuzhi
405561,根：清热解毒。用于细菌性痢疾。,zhuzhi
405562,消热解毒；祛风活血。主高热惊厥；肺炎；哮喘；肝炎；肾炎；风湿痹痛；跌打损伤；痈疔疮疖；湿疹；蛇伤,zhuzhi
405563,除痰；截疟。主症瘕积聚，疟疾,zhuzhi
405564,清热解毒。主咽喉肿痛；目昏赤；乳腺炎；肋腺炎；疥癣；疥癣瘙痒,zhuzhi
405565,根：清热，解毒，排脓，利尿。用于肠炎，痢疾，尿道感染，小便赤痛，子宫颈炎，白带。,zhuzhi
405566,健脾补肾；缩尿。主小儿麻痹后遗症；遗尿；夜尿多,zhuzhi
405567,祛风，定惊，退翳，消肿，杀虫。治小儿惊痫，喉风口疮，木舌重舌，目翳内障，疔疮，痈肿，瘰疬，腮腺炎，痔漏，疥癣。,zhuzhi
405568,疏风祛湿；健脾消食；活血消种。主感冒头痛；风湿痹证；食积饱胀；消化不良；跌打损伤,zhuzhi
405569,活血散瘀；行气止痛；清热解毒。主胃脘痛；肝炎；胆囊炎；腰腿痛；痈肿；疥癣；毒蛇咬伤；刀伤,zhuzhi
405570,清热利湿；解毒。主热毒下痢；淋证；无名肿毒；水炎烫伤；金疮,zhuzhi
405571,清热利湿；凉血止血；解毒排脓。主淋证；带下；痢疾；吐血；血崩；外伤出血；疮疡肿毒；烫伤烧伤,zhuzhi
405572,和血止血；解毒散结。主吐血；衄血；有经过多；赤白带下；二便不通；小儿风疹；疟疾；痈疽疖肿；蜂蝎螫伤；烫伤；火伤,zhuzhi
405573,解毒祛瘀，清热利尿，下乳。主治痔疮，肿痛，阑尾炎，热淋，尿路感染。,zhuzhi
405574,解痉止痛。治胃痛，胆绞痛，急、慢性肠胃炎。,zhuzhi
405575,"《广西中草药》：""清热利湿，去瘀消肿。治黄疸，痢疾，疟疾，小儿食滞，肺热咳嗽，喉头炎，疮疖，跌打肿痛。""",zhuzhi
405576,清热燥湿；软坚散结。主湿热腹泻；痢疾；瘿瘤疬,zhuzhi
405577,补五脏，益气血。主治肺痿咳喘，止吐血，止消渴，缩小便及泽肌肤。,zhuzhi
405578,养阴清热；益气血；止渴润燥。主阴虚劳热；肺痿咳嗽；失音；吐血；消渴；便秘；肌肤失润,zhuzhi
405579,利尿消肿，止痛。主治咽喉肿痛，慢性肾炎，肠炎，风湿骨痛，跌打瘀肿。,zhuzhi
405580,活血凉血；解毒消肿。主吐血；便血；崩漏；跌伤红肿；疮痈红肿；毒蛇咬伤,zhuzhi
405581,根：行气化痰。用于咳嗽气喘，胃痛。,zhuzhi
405582,清热，利尿，凉血，杀虫。治热痢，淋病，小便不通，吐血，恶疮，疥癣。,zhuzhi
405583,散瘀，活血，止痛。主治跌打损伤，瘀肿疼痛，风湿筋骨痛。,zhuzhi
405584,清热利湿；舒肝。主肝气不舒；肝炎；坏血病,zhuzhi
405585,清热解毒；止痛。主菌痢；肠炎；胃炎；咽喉炎；腮腺炎；牙周炎；暴发火眼；扁桃体炎；高热；尿路感染,zhuzhi
405586,止渴；涩肠；止血。主津伤燥渴；滑泻；久痢；崩漏；带下,zhuzhi
405587,清热；利湿。主黄疸；疟疾；疝气,zhuzhi
405588,渗湿解表。,zhuzhi
405589,清热毒；利咽喉通利二便。主咽喉肿痛；肺热咳嗽；黄疸；痢疾；水肿；小便淋涩；大便不通；黄水疮；湿疹；丹毒,zhuzhi
405590,清热解暑；和胃消积。主中暑；食欲不振；小儿疳积；妊娠呕吐；便秘,zhuzhi
405591,清热解毒；散瘀止血。主咽喉红肿；齿龈出血；痢疾；泄泻；疮疖溃疡；皮肤瘙痒；痔疮肿痛；跌打损伤,zhuzhi
405592,祛风除湿；活血止痛；解毒消肿。主风湿痹痛；跌打损伤；月经不调；经闭；产后腹痛；胃痛；疝痛；疮痈肿痛；骨折；风疹；湿疹；带状疱疹；毒蛇咬伤,zhuzhi
405593,补肾润肠。治阳痿，尿血，血枯便秘，腰膝痿弱。,zhuzhi
405594,散寒；止痢；解毒。主痢疾；心腹冷痛；疮疡,zhuzhi
405595,祛风散寒，温中止痛；舒筋活络。主风寒感冒；胃脘寒痛；风湿痹痛；跌打损伤；外伤出血；疮疖肿毒,zhuzhi
405596,涌吐；清火；凉血；解毒；软坚；杀虫；止痒。主食停上脘；心腹胀病；脑中痰癖；二便不通；齿龈出血；喉痛；牙痛；目翳；疮疡；毒虫螫伤,zhuzhi
405597,温中，燥湿，杀虫，止痛。治心腹冷痛，寒饮，泄泻，冷痢，湿痹，赤白带下，齿痛。,zhuzhi
405598,温肾；壮骨；助阳。主筋骨痿软；腰脚冷痛；阳痿早泄,zhuzhi
405599,养肝，宁心，安神，敛汗。治虚烦不眠，惊悸怔忡，烦渴，虚汗。,zhuzhi
405600,疏肝理气；通便止咳。主肝胃气痛；胁肋胀痛；老年便秘；咳嗽,zhuzhi
405601,清热，凉血，解毒。治伤寒热病，大热烦渴，热毒斑疹，丹毒，疮疡。,zhuzhi
405602,调气活血，定痛，追毒。治气血凝滞、心腹疼痛，痈疮肿毒，跌打损伤，痛经，产后瘀血刺痛。,zhuzhi
405603,补阴养血；润燥止渴。主虚劳赢瘦；虚风瘫痪；噎膈；消渴；血虚经闭；大便燥结；目赤昏暗,zhuzhi
405604,清肝明目；行气止痛。主两目视物昏花；脘腹胀痛,zhuzhi
405605,"①《药性考》：""清肺，生津，止渴。""",zhuzhi
405606,补气，固脱，生津，安神，益智。用于气短喘促，心悸健忘，口渴多汗，食少无力，一切急慢性疾病及失血后引起的休克、虚脱。,zhuzhi
405607,强心补肾，生津止渴，补脾健胃，调经活血。治神经衰弱，失眠头昏，烦躁口渴，不思饮食。,zhuzhi
405608,清热，降火，消瘀。治劳热，肺痿，衄血，吐血，喉痹，牙疳，口舌生疮。,zhuzhi
405609,升阳举陷。主脾虚气陷；久泻；脱肛,zhuzhi
405610,补肾健脾；调经活血；解毒。主头昏失眠；烦躁口渴；不思饮食；月经不调；毒蛇咬伤,zhuzhi
405611,活血散瘀；止痛止血。主跌打损伤；外伤出血；月经不调；疮疖；咳血；吐血；鼻衄；尿血；便血；疮疖,zhuzhi
405612,健胃，醒酒。治风毒疮痒。核治小儿惊痫。,zhuzhi
405613,滋阴降火；止血散瘀。主虚劳咳血；骨蒸发热；吐血；衄血；产后血晕；跌打损伤；血瘀作痛,zhuzhi
405614,除热，去瘀，止痛。治痨热咳嗽，痢疾，跌打内伤，瘀血疼痛。,zhuzhi
405615,止血；利尿；去翳。主鼻衄；尿血；咽喉肿痛；小便不利；目生翳障；中耳炎,zhuzhi
405616,凉血，明目。治尿血，吐血，齿舌出血，目赤痛，风眼烂弦，牙痛。,zhuzhi
405617,叶：清热解毒。用于痢疾，急性胃肠炎，口腔炎，尿路感染；外用治烧烫伤，疮疡肿毒，皮肤瘙痒。,zhuzhi
405618,清热利湿。治胃炎，肝炎，肾炎，肠炎。,zhuzhi
405619,清热解毒；散阏止血。主疮疡肿毒；乳痈；跌打损伤；开放性骨折；外伤出血；蛇伤,zhuzhi
405620,清热利湿。主治胃炎，肠炎等症。,zhuzhi
405621,清热，解毒，通络。治温病发热，热毒血痢，传染性肝炎，痈肿疮毒，筋骨疼痛。,zhuzhi
405622,祛风通络；胜湿止痛；消肿解毒。主风寒湿痹；筋骨疼痛；跌打骨折；疝痛；咽喉肿痛；胃疼；蛔劂腹痛；牙痛；疮痈瘰疬；烫伤,zhuzhi
405623,理气散寒。主治发痧气痛，胸腹冷痛及小肠疝气等症。,zhuzhi
405624,清热解毒；祛风除湿。主风湿骨痛；咽喉肿痛；胆囊炎；痢疾；尿路感染；毒蛇咬伤,zhuzhi
405625,健脾，燥湿，解郁，辟秽。治湿盛困脾，倦怠嗜卧，脘痞腹胀，食欲不振，呕吐，泄泻，痢疾，疟疾，痰饮，水肿，时气感冒，风寒湿痹，足痿，夜盲。,zhuzhi
405626,祛风；散热；除湿；解毒。主感冒；头风；头晕；鼻渊、目赤、目翳、风温痹痛、拘挛麻木、风癞、疔疮、疥癣、皮肤瘙痒、痔疮、痢疾,zhuzhi
405627,散风，止痛，祛湿，杀虫。治风寒头痛，鼻渊，齿痛，风寒湿痹，四肢挛痛，疥癞，瘙痒。,zhuzhi
405628,祛风，消炎，止痛。治牙龈发炎，跌打疼痛，麻风。,zhuzhi
405629,清热，泻火，凉血，解毒。治流感，热痢，腹泻，黄疸，吐血，目赤翳膜，喉痛，牙痛，疔疮。,zhuzhi
405630,止血，催产。治月经过多，难产，胸闷，气胀，阳痿。,zhuzhi
405631,降火消痰平喘。主痰热喘嗽；头脑鸣响,zhuzhi
405632,强心利尿，抗菌消炎，收敛止泻。,zhuzhi
405633,清头目；除烦渴；消食；化痰；利尿；解毒。主头痛；目昏；目赤；多睡善寐；感冒；心烦口渴；食积；口臭；痰喘；癫痫；小便不利；泻痢；喉肿；疮疡疖肠；水火烫伤,zhuzhi
405634,收湿杀虫。治阴囊湿疹，跌打损伤。,zhuzhi
405635,"①《陆川本草》:""行气疏滞。治气滞腹痛泄泻。""",zhuzhi
405636,清热化湿，杀虫解毒。治痧气腹痛，急性蛔虫阻塞性肠梗阻，疥癣，汤火伤。,zhuzhi
405637,燥湿解毒；杀虫去积；消肿止痛。主湿疹痛痒；虫积腹痛；跌打伤肿,zhuzhi
405638,活血散瘀，平肝潜阳，祛痰。外用止血。,zhuzhi
405639,祛风除湿，温经止痛。用于风寒湿痹，关节疼痛，心腹冷痛，寒疝作痛，麻醉止痛。,zhuzhi
405640,根、叶：祛瘀止痛，消炎，止泻。根用于痢疾，肠炎，消化不良，咽喉肿痛，跌打损伤；叶外用治跌打损伤，皮肤瘙痒。,zhuzhi
405641,活血调经，疏风清热。治妇女月经不调，崩中带下，产后瘀血作痛；肝热头痛，目赤肿痛，或生翳膜。,zhuzhi
405642,芳香化浊，截疟。用于暑湿胸闷，口臭，头胀，头痛，疟疾，痢疾。,zhuzhi
405643,祛风湿；通经络；消积止痛。主风湿疼痛；脘腹冷痛；食积腹胀；噎膈；风湿脚气,zhuzhi
405644,治大骨节病，蚀痈疽恶肉。,zhuzhi
405645,祛风除湿；温经散寒；消肿止痛；。主风寒湿痹；关节疼痛；头风头痛；中风不遂；心腹冷痛；寒疝作痛；跌打损伤；瘀血肿痛；阴疽肿毒；麻醉止痛,zhuzhi
405646,祛风湿；通经络。主风湿痹痛；筋脉拘挛；跌打损伤,zhuzhi
405647,祛风除湿，解毒，止血。用于感冒，风湿性腰腿痛，肌肉痛，膀胱炎；外用治创伤出血，毒蛇咬伤，毒虫咬伤。,zhuzhi
405648,燥湿除寒，祛痰截疟，消食化乱治疟疾，痰饮痞满，脘腹冷痛，反胃，呕吐，泻痢，食积。,zhuzhi
405649,行气;活血;止痛;安神。主肝胃气滞;胁肋院腹胀痛;风湿痹痛;跌打损伤;失眠,zhuzhi
405650,发散风寒；健脾利水；舒筋活血；截疟。主风寒感冒；咳嗽；脾虚水肿；小儿疳积；胸胁疼痛；跌打肿痛；风湿疼痛；腰痛；骨折；月经不调；外伤出血；疟疾,zhuzhi
405651,温中散寒；理气消食。主胃寒脘腹疼痛；食积腹胀；寒疝腹痛,zhuzhi
405652,祛风除湿；止泻痢；消痈肿。主风湿性关节痛；腹泻；痢疾；结核性溃疡,zhuzhi
405653,养心安神，止血。治心脏衰弱，心悸，咳嗽痰中带血。,zhuzhi
405654,祛风除湿；清热解毒。主感冒风热；咽喉肿痛；腮腺炎；风湿痹痛；虫蛇所伤,zhuzhi
405655,"《四川中药志》:""通经、祛瘀。治月经失调，产后腹痛，跌扑损伤及瘀血积滞。""",zhuzhi
405656,清热解毒，利咽，化痰，利尿。用于咽痛音哑，痰热咳嗽，小便不利；外治天疱疮，湿疹。,zhuzhi
405657,利尿通便；清热解毒。主大小便不畅；带下；淋巴结结核；咽喉肿痛,zhuzhi
405658,祛瘀消肿。主跌打损伤,zhuzhi
405659,清热解毒，消肿。用于阑尾炎，乳腺炎，腮腺炎，肺结核咯血。,zhuzhi
405660,治风热感冒，虚劳咳嗽，小儿疳积。,zhuzhi
405661,清热解毒；活血通络；止血通淋。主淋证；尿血；阑尾炎；甲沟炎；跌打损伤；筋骨疼痛,zhuzhi
405662,根：滋补强壮，活血调经，祛风利湿。用于高血压病，头昏头晕，耳鸣眼花，体弱乏力，月经不调，白带，乳汁不足，风湿关节痛，跌打损伤。,zhuzhi
405663,清热凉血；利湿。主热毒血痢；湿热带下；月经不调；血热崩漏；肠热痔血；小儿阴囊肿大,zhuzhi
405664,清热解暑；活血消肿；止血。主感冒发热；暑热口渴；跌打肿痛；骨折；刀伤出血,zhuzhi
405665,清热解毒；祛瘀消肿。主丹毒；骨折,zhuzhi
405666,清热解毒；祛瘀消肿。主毒蛇咬伤；疮疖肿毒；跌打损伤；产后腹痛,zhuzhi
405667,补益肝肾；壮 阳固精。主肾虚阳痿；腰膝酸软；遗精；尿频；尿浊；带下清稀,zhuzhi
405668,行气活血，止痛，止血。,zhuzhi
