index:ID,laiyuan,:LABEL
206720,来源药材基源：为萝藦科植物牛角瓜的叶。,laiyuan
206721,来源药材基源：为柳叶藓科植物牛角藓的植物体。,laiyuan
206722,来源为牛科动物黄牛或水牛角中的骨质角髓。由宰牛场收集。从牛角中取得后，用清水浸泡数天，刮去残肉，再洗净、晒干。,laiyuan
206723,来源药材基源：为唇形科植物牛至的全草。,laiyuan
206724,来源药材基源：为牛科动物黄牛或水牛角中的骨质角髓。,laiyuan
206725,来源药材基源：为牛科动物黄牛或水牛的蹄。,laiyuan
206726,来源药材基源：为马鞭草科植物批粑叶紫珠的根或茎、叶。,laiyuan
206727,来源桃金娘科蒲桃属植物赤楠蒲桃Syzygium buxifolium Hook. et Arn.，以根或根皮入药。夏秋采集，晒干。,laiyuan
206728,来源药材基源：为蓼科植物巴天酸模的叶。,laiyuan
206729,来源药材基源：为牛科动物黄牛或水牛的骨髓。,laiyuan
206730,来源药材基源：为牛科动物黄牛或水牛的鼻子。,laiyuan
206731,来源为金缕梅科植物牛鼻栓的枝叶或根。全年可采。,laiyuan
206732,来源药材基源：为牛科动物黄牛或水牛的甲状腺体。,laiyuan
206733,来源药材基源：为鸭跖草科植物狭叶水竹草的全草。,laiyuan
206734,来源为卤化物类矿物硇砂的晶体。采得后，除去杂质沙石等。或由人工合成。,laiyuan
206735,来源为薯蓣科植物粘山药的块根。秋、冬采收块根，洗净晒干。,laiyuan
206736,来源为蓼科植物巴天酸模的根。全年可采挖。生用（晒干或鲜用）或酒制后用。,laiyuan
206737,来源药材基源：为牛科动物黄牛或水牛的牙齿。,laiyuan
206738,来源为禾本科植物稻（糯稻）的根茎及根。稻子收割后采挖。除去残茎，洗净，晒干。,laiyuan
206739,"来源为牛科动物黄牛或水牛的胆囊、胆管或肝管中的结石，全年均产。于宰牛时注意牛的胆囊、胆管及肝管中有无硬块，如有即为牛黄，应立即滤去胆汁，将牛黄取出（迟则为胆汁浸润而变黑）。除净外部薄膜，先裹以灯心草或通草丝，外面再包以白布或毛边纸，置阴凉处阴干。干燥时，切忌风吹、日晒、火烘，以防破裂或变色。本品大多取于胆囊，形较圆，商品称为""胆黄""或""蛋黄""。取于胆管、肝管者，呈管状，称为""管黄""。",laiyuan
206740,来源药材基源：为禾本科植物糯稻的根及根茎。,laiyuan
206741,来源荨麻科蔓苎麻属植物糯米团Memorialis hirta （Blume）Wedd.，以根或茎、叶入药。秋季采根，洗净晒干或碾粉；茎叶随时可采。,laiyuan
206742,来源药材基源：为淘洗糯米时，第2次滤出的米泔水。,laiyuan
206743,来源药材基源：为石蒜科植物葱莲的全草。,laiyuan
206744,来源为百合科植物华东菝葜的根茎及根。全年均可采收，一般在春、秋二季挖取根部，除去茎叶及泥土，晒干。,laiyuan
206745,来源为豆科植物常绿油麻藤的根及茎叶。9～10月采收。,laiyuan
206746,来源药材基源：为荨麻科植物糯米团的带根全草。,laiyuan
206747,来源禾本科菰属植物菰Zizania caduciflora （Turcz.）Hand.-Mazz.，以茭白、根及果实（菰实、菰米）入药。夏秋采，分别晒干。,laiyuan
206748,来源药材基源：为十字花科植物芥蓝的根、茎、叶。,laiyuan
206749,来源药材基源：为禾本科植物菰狐的果实。,laiyuan
206750,来源药材基源：为禾本科植菰的根茎及根。,laiyuan
206751,来源为芫菁科昆虫豆芫菁的全虫。夏、秋捕捉，入沸水烫死，晒干。,laiyuan
206752,来源药材基源：为忍冬科植物糯米条的茎叶。,laiyuan
206753,来源为念珠藻科植物葛仙米的藻体。夏、秋雨后采收，洗净，晒干。,laiyuan
206754,来源猕猴桃科猕猴桃属植物葛枣Actinidia polygama （Sieb. et Zucc.）Miq.，以带虫瘿的果实入药。秋季采集，晒干。,laiyuan
206755,来源为豆科植物葛的花。立秋后当花未全放时采收，去掉梗叶，晒干。,laiyuan
206756,来源药材基源：为牛科动物黄牛或水牛的骨骼。,laiyuan
206757,来源药材基源：为豆科植物野葛Pueraria lobata （Willd.）Ohwi、甘葛藤Pueraria thomsonii Benth.的藤茎。,laiyuan
206758,来源药材基源：为葡萄科植物葛藟的藤汁。,laiyuan
206759,来源药材基源：为蛤蜊科动物四角蛤蜊等的内。,laiyuan
206760,来源为壁虎科动物蛤蚧除去内脏的全体。一般在5～9月间捕捉。主要方法：①光照：晚间乘蛤蚧外出觅食时，用较强的灯光照射，蛤蚧见强光则立即不动，便可捕获。②引触：用小竹竿一端扎上头发，伸向石缝或树洞中引触，蛤蚧遇发咬住不放，即迅速拉出，捕入笼中。③针刺：在竹竿上扎铁针，乘蛤蚧夜出时刺之。蛤蚧捕得后，用锤击毙，剖腹取出内脏，用干布抹干，再以竹片将其四肢、头、腹撑开，并用白纸将尾固定于竹片上，以防脱落，然后用微火焙干。,laiyuan
206761,来源为豆科植物葛的块根。春、秋采挖，洗净，除去外皮，切片，晒干或烘干。广东、福建等垃切片后，用盐水、白矾水或淘米水浸泡，再用硫黄熏后晒干，色较白净。,laiyuan
206762,来源药材基源：为蛇菰科植物红冬蛇菰的全草。,laiyuan
206763,来源药材基源：为螽斯科动物螽斯的全体。,laiyuan
206764,来源药材基源：为蛤蜊科动物四角蛤蜊的贝壳，经加工制成的粉。,laiyuan
206765,来源药材基源：为兰科植物舌唇兰的带根全草。,laiyuan
206766,来源药材基源：为菊科植物观音苋的全草。,laiyuan
206767,来源为谷精草科植物谷精草的带花茎的花序。8～9月采收，将花茎拔出，除去泥杂，晒干。,laiyuan
206768,来源药材基源：为野牡丹科植物谷木的枝叶。,laiyuan
206769,来源为伞形科植物藁本或辽藁本、火藁本的根茎及根。春、秋采挖根茎及根，除去茎叶及泥土，晒干或烘干。,laiyuan
206770,来源药材基源：为桑科植物谷皮藤的全株或根、根皮。,laiyuan
206771,来源药材基源：为金星蕨科植物贯众叶溪边蕨的根茎。,laiyuan
206772,来源药材基源：为双子叶植物药茜草科植物龙船花的根。,laiyuan
206773,来源为禾本科植物稻的成熟果实，经加工而发芽者。,laiyuan
206774,来源药材基源：为稀子蕨科植物稀子蕨的全草。,laiyuan
206775,来源药材基源：为龙虱科动物三星龙虱与黄边大龙虱的全虫。,laiyuan
206776,来源药材基源：为龙虾科中国龙虾、锦绣龙虾等多种龙虾的全体。,laiyuan
206777,来源为茄科植物龙葵的全草。夏、秋采收。,laiyuan
206778,来源药材基源：为藤黄科植物贯叶连翘的全草。,laiyuan
206779,来源药材基源：为防己科植物铁藤的根或叶。,laiyuan
206780,来源药材基源：为兰科植物马尾吊兰的全草。,laiyuan
206781,来源为古代哺乳动物如象类、犀牛类、三趾马等的骨胳的化石。挖出后，除去泥土及杂质。五花龙骨质酥脆，出土后，露置空气中极易破碎，常用毛边纸粘贴。,laiyuan
206782,来源药材基源：为睡莲科植物贵州萍逢草的根茎。,laiyuan
206783,来源药材基源：为桫椤科植物桫椤的茎。,laiyuan
206784,来源为眼子菜科植物龙须眼子菜的全草。6～7月采收，洗去污泥，晾干。,laiyuan
206785,来源为禾本科植物硬质早熟禾的地上部分。夏、秋采收，晒干。,laiyuan
206786,来源葫芦科赤雹属植物赤雹Thladiantha dubia Bunge，以果实及块根入药。秋季果实成熟采果，晒干，根秋季采挖，洗净，晒干。,laiyuan
206787,来源药材基源：为煅铜时打落的铜屑。,laiyuan
206788,来源为禾本科植物稻（糯稻）的种仁。,laiyuan
206789,来源马鞭草科赪桐属植物赪桐Clerodendron japonicum （Thunb.） Sweet，以根、叶入药。全年可采，洗净切碎鲜用或晒干。,laiyuan
206790,来源药材基源：为双子叶植物药马鞭草科植物赪桐的叶。,laiyuan
206791,来源为车前草科植物车前及平车前的全株。夏季采收，去尽泥土，晒干。,laiyuan
206792,来源药材基源：为车前科植物车前、大车前及平车前的全草。,laiyuan
206793,来源为车前草科植物车前或平车前的种子。秋季果实成熟时，割取果穗，晒干后搓出种子，簸去果壳杂质。,laiyuan
206794,来源药材基源：为无患子科植物车桑子的叶。,laiyuan
206795,来源药材基源：为蔷薇科植物火棘的果实。,laiyuan
206796,来源药材基源：为鳞毛蕨科植物粗茎鳞毛蕨的根茎及叶柄残基。,laiyuan
206797,来源药材基源：为砗磲科动物砗蚝的壳或全体。,laiyuan
206798,来源药材基源：为游蛇科动物赤链蛇的全体。,laiyuan
206799,来源为百合科植物具柄王孙的根茎。秋后挖取，去除茎、叶、须根，晒干。,laiyuan
206800,来源为胡颓子科植物沙棘的果实。10～11月采摘成熟果实，晒干。,laiyuan
206801,来源药材基源：为蔷薇科植物光叶石楠的果实。,laiyuan
206802,来源虎耳草科醋栗Ribes mandshuricum （Maxim.） Komar.，以果实入药。,laiyuan
206803,来源药材基源：为用高梁、米、大麦、小米、玉米或低度白酒为原料酿制而成的含有乙酸的液体。亦有用食用冰醋酸加水和着色料配成，不加着色料即成白醋。,laiyuan
206804,来源药材基源：为藤黄科植物长叶山竹子的树皮。,laiyuan
206805,来源药材基源：为实蕨科植物长叶实蕨的全草。,laiyuan
206806,来源药材基源：为黄杨科植物长叶柄野扇花的全株。,laiyuan
206807,来源药材基源：为鹿科动物小麂的肉。,laiyuan
206808,来源为兰科植物钗子股的根或全草。,laiyuan
206809,来源药材基源：为唇形科植物舌瓣鼠尾草的全草。,laiyuan
206810,来源药材基源：为马鞭草科植物过江藤的全草。,laiyuan
206811,来源药材基源：为蔷薇科植物灰白毛莓的果实。,laiyuan
206812,来源豆科蚍子草Desmodium szechuanense （Craib） A. K. Schindl.，以根皮入药。,laiyuan
206813,来源药材基源：为天南星科植物螃蟹七的块茎。,laiyuan
206814,来源为唇形科植物螃蟹甲的块根。9～10月挖取块根，洗净，切片，晒干。,laiyuan
206815,来源卫矛科长刺卫矛Euonymus wilsonii Sprague，以根入药。,laiyuan
206816,来源为姜科植物莪术的根茎。秋、冬均可采挖，去净泥土，蒸熟后，晒干，除净毛须及杂质。,laiyuan
206817,来源药材基源：为紫金牛科植物莲座紫金牛的全株。,laiyuan
206818,来源药材基源：为大戟科植物铺地草的全草。,laiyuan
206819,来源为梧桐科植物长叶山芝麻的全株。全年可采。洗净，切片，晒干。,laiyuan
206820,来源为石松科植物垂穗石松的全草。7～9月采收，去净泥土杂质，晒干。,laiyuan
206821,来源药材基源：为方蟹科动物无齿相手蟹及其同属近缘动物的脂肪或肉。,laiyuan
206822,来源为菊科植物蟛蜞菊的全草或根。,laiyuan
206823,来源为禾本科植物铺地黍的全草。全年可采，鲜用或晒干。,laiyuan
206824,来源药材基源：,laiyuan
206825,来源为鸭跖草科植物蓝耳草的根。全年可采。洗净晒干。,laiyuan
206826,来源药材基源：为马钱科植物蓬莱葛的根或种子。,laiyuan
206827,来源药材基源：为胡颓子科植物鸡柏紫藤的根和茎、叶。,laiyuan
206828,来源药材基源：为葫芦科植物苦瓜的茎。,laiyuan
206829,来源为豆科植物苦豆子的根。夏、秋采挖，切片，晒干。,laiyuan
206830,来源药材基源：为鲤科动物中华鳑鲏鱼的肉。,laiyuan
206831,来源为葫芦科植物苦瓜的果实。秋后采取，切片晒干或鲜用。,laiyuan
206832,来源药材基源：为多孔菌科真菌药用拟层孔菌的子实体。,laiyuan
206833,来源药材基源：为豆科植物喙荚云实的种子。,laiyuan
206834,来源为菊科植物抱茎苦荬菜的当年生幼苗。夏季采收，晾干。,laiyuan
206835,来源忍冬科苦糖果Lonicera standishii Jacq.，以嫩枝叶入药。,laiyuan
206836,来源药材基源：为禾本科植物苦竹的嫩苗。,laiyuan
206837,来源药材基源：为十字花科植物苦芥的基生叶和种子。,laiyuan
206838,来源药材基源：为薯蓣科植物小花盾叶薯蓣的根茎。,laiyuan
206839,来源药材基源：为菊科植物中亚苦蒿的叶和花枝。,laiyuan
206840,来源禾本科苦芦骨Miscanthus floridulus （Labill.） Warb.，以虫瘿入药。,laiyuan
206841,来源药材基源：为菊科植物苦苣的全划或根。,laiyuan
206842,来源药材基源：为菊科植物蒙山莴苣的全草。,laiyuan
206843,来源药材基源：为苦苣苔科植物苦苣苔的全草。,laiyuan
206844,来源药材基源：为茄科植物欧白英的全草。,laiyuan
206845,来源为菊科植物金腰箭的全草。全年可采。,laiyuan
206846,来源药材基源：为蓼科植物苦荞麦的根及根茎。,laiyuan
206847,来源药材基源：为菊科植物苦荬菜的全草。,laiyuan
206848,来源为菊科植物苦苣菜的全草。,laiyuan
206849,来源药材基源：为木犀科植物日本女贞的叶。,laiyuan
206850,来源药材基源：为柿科植物乌柿的根。,laiyuan
206851,来源药材基源：为樟科植物黑壳楠的根、树皮或枝。,laiyuan
206852,来源药材基源：为豆科植物大豆Glycine max(L.) Merr. 的叶。,laiyuan
206853,来源药材基源：为毛茛科植物草地乌头或西伯利亚乌头的根。,laiyuan
206854,来源药材基源：为豆科植物大豆的黑色种子。,laiyuan
206855,来源药材基源：为唇形科植物紫毛香茶菜的全草。,laiyuan
206856,来源药材基源：为菊科植物狗舌紫菀的根。,laiyuan
206857,来源忍冬科荚蒾属植物黑汉条Viburnum utile Hemsl.，以根、全株入药。四季可采，以9～10月采根或全株较好，鲜用或晒干。,laiyuan
206858,来源药材基源：为豆科植物大豆Glycine max(L.)Merr.黑色的种皮。,laiyuan
206859,来源为菊科植物黑沙蒿的茎叶及花蕾。茎叶4～8月采；嫩梢及花蕾5～7月采。鲜用或晒干。,laiyuan
206860,来源药材基源：为姜科植物黑心姜的根茎。,laiyuan
206861,来源药材基源：为兰科植物多花脆兰的根和叶。,laiyuan
206862,来源药材基源：为小檗科植物黑果小檗的根皮和茎皮。,laiyuan
206863,来源为百合科植物柔毛油点草的全草。,laiyuan
206864,来源药材基源：为秧鸡科动物黑水鸡的肉。,laiyuan
206865,来源药材基源：为石竹科植物腺花女娄菜的根。,laiyuan
206866,来源药材基源：为薯蓣科植物黑珠芽薯蓣的块茎。,laiyuan
206867,来源为番荔枝科植物陵水暗罗的根。全年可采，洗净，切片，晒干。,laiyuan
206868,来源药材基源：为小檗科植物深黑小黑檗的根或茎。,laiyuan
206869,来源为防己科植物木防己的根。秋季采收，挖出根后，洗净，除去须根，晒干。,laiyuan
206870,来源药材基源：为番荔枝科植物黑风藤的根、藤。,laiyuan
206871,来源药材基源：为毛茛科植物腺毛黑种草的全草。,laiyuan
206872,来源为金粟兰科植物全缘金粟兰的全草及根。全草，夏、秋采收。根，秋季采挖，洗净，晒干。,laiyuan
206873,来源药材基源：为红菇科真菌黑红菇的子实体。,laiyuan
206874,来源药材基源：为五味子科植物冷饭团的根及蔓茎。,laiyuan
206875,来源药材基源：为腹菌科真菌黑络丸菌的子实体。,laiyuan
206876,来源药材基源：为石蕊科植物黑穗石蕊的枝状体。,laiyuan
206877,来源药材基源：为卷柏科植物薄叶卷柏的全草。,laiyuan
206878,来源药材基源：为茜草科植物薄柱草的全草。,laiyuan
206879,来源药材基源：为报春花科植物黑腺珍珠菜的全草。,laiyuan
206880,来源为胡麻科植物脂麻的黑色种子。8、9月间果实呈黄黑色时采收，割取全草，捆成小把，顶端向上，晒干，打下种子，除去杂质，再晒干。,laiyuan
206881,来源药材基源：为皮果衣科植物皮果衣的地衣体。,laiyuan
206882,来源菊科薄雪火绒草Leontopodium japonicum Miq.，以花入药。,laiyuan
206883,来源药材基源：为唇形科植物薄荷全草中提炼出的结晶。,laiyuan
206884,来源药材基源：为菊科植物薄雪火绒草的花。,laiyuan
206885,来源为唇形科植物薄荷或家薄荷的全草或叶。大部分产区每年收割2次，第1次（头刀）在小暑至大暑间。第2次（二刀）于寒露至霜降间，割取全草，晒干。广东，广西温暖地区1年可收割3次。,laiyuan
206886,来源药材基源：为桑科植物薜荔的茎、叶。,laiyuan
206887,来源桑科榕属植物薜荔Ficus pumila L.，以花序托（俗称果实）入药。（其不育枝为络石藤一种，参阅“络石藤”项下）。花序托成熟后采摘，纵剖成2～4片，除去花序托内细小的瘦果，晒干。,laiyuan
206888,来源药材基源：为鸭跖草科植物紫万年青的花。,laiyuan
206889,来源药材基源：为蚌科动物褶纹冠蚌、三角帆蚌和背角无齿蚌等淡水产的贝壳制成的粉。,laiyuan
206890,来源药材基源：为蝙蝠科动物蝙蝠、大管鼻蝠、普通伏翼、大耳蝠、华南棕蝠和蹄蝠科动物大刀蹄蝠及菊头蝠科动物马铁菊头蝠等的干燥全体。,laiyuan
206891,来源豆科蝙蝠草Christia vespertilionis （L. f.）Bahn. f. [Lourea vespertilionis （L.）Desv.; Hedysarum vespertilionis L.]，以全草入药。,laiyuan
206892,来源药材基源：为莎草植物藨草的全草。,laiyuan
206893,来源药材基源：为鸭跖草科植物紫万年青的叶。,laiyuan
206894,来源药材基源：为蚌科动物褐纹冠蚌、三角帆蚌和背角无齿丰等蚌类的体内分泌液。,laiyuan
206895,来源药材基源：为防己科植物蝙蝠葛MenispermumdauricumDC.的藤茎。,laiyuan
206896,来源药材基源：为豆科植物半灌木千斤拔的根。,laiyuan
206897,来源药材基源：为蚌科动物褐纹冠蚌、三角帆蚌和背角无齿蚌等蚌类的肉。,laiyuan
206898,来源为防己科植物蝙蝠葛的根茎。4～5月或8～10月间采挖，除去残茎、须根及泥土，晒干。,laiyuan
206899,来源为白花丹科植物西伯利亚补血草的全草。,laiyuan
206900,来源药材基源：为紫金牛科植物纽子果的根。,laiyuan
206901,来源为睡莲种植物莲的肥厚根茎-藕加工制成的淀粉。,laiyuan
206902,来源为睡莲科植物莲的根茎的节部。秋、冬或春初挖取根茎（藕），洗净泥土，切下节部，除去须根，晒干。,laiyuan
206903,来源药材基源：为鳞毛蕨科植物欧洲鳞毛蕨的根茎。,laiyuan
206904,来源药材基源：为鸥科动物红嘴鸥 的肉。,laiyuan
206905,来源药材基源：为区科植物稻槎菜的全草。,laiyuan
206906,来源本品为禾本科植物稻Oryza sativa L.的成熟果实经发芽干燥而得。将稻谷用水浸泡后，保持适宜的温、湿度，待须根长至约1cm时，干燥。,laiyuan
206907,来源药材基源：为禾本科植物稻及糯稻的茎叶。,laiyuan
206908,来源药材基源：为薯蓣科植物七叶薯蓣的块茎。,laiyuan
206909,来源为川续断科植物西南囊苞花的根。春季发苗前，或秋后苗茎干枯后挖采根部，去掉茎苗，抖净泥沙，晒干。,laiyuan
206910,来源为豆科植物补骨脂的果实。秋季果实成熟时，采取果穗，晒干，打下果实，除去杂质。,laiyuan
206911,来源为茜草科植物胆木的枝、树皮。全年可采。洗净切片，晒干。,laiyuan
206912,来源药材基源：为制天南星细粉与牛、羊或猪胆汁拌制或生天南星细粉与牛、羊或猪胆汁经发酵而制成的加工品。,laiyuan
206913,来源药材基源：为海参科动物玉足海参的全体。,laiyuan
206914,来源为大戟科植物广东地构叶的全草。全年采，晒干。,laiyuan
206915,来源药材基源：为兰科植物蝶兰的全草。,laiyuan
206916,来源为睡莲科植物莲的肥大根茎。秋、冬及春初采挖。,laiyuan
206917,来源药材基源：为硬马勃科真菌彩色豆马勃的子实体。,laiyuan
206918,来源猪科动物猪Sus scrofa domesticus Briss.牛科动物牛Bos taurus domesticus Gmel.及羊Capra hircus L.雉科动物鸡Gallus gallus domesticus Briss等的胆汁。,laiyuan
206919,来源药材基源：为报春花科植物二郎山报春的根茎。,laiyuan
206920,来源药材基源：为景天科植物云南红景大的根及全草。,laiyuan
206921,来源为胡椒科植物豆瓣绿的全草或根。夏秋采收，晒干或鲜用。,laiyuan
206922,来源为麻黄科植物草麻黄或木贼麻黄或中麻黄的根及根茎。立秋后采挖，去净须根及茎苗，晒干。,laiyuan
206923,来源药材基源：为木犀科植物山桂花的叶及皮。,laiyuan
206924,来源药材基源：为荨麻科植物狭叶楼梯草的全草。,laiyuan
206925,来源药材基源：为压榨豆腐时沥下之淡乳白色水液。,laiyuan
206926,来源药材基源：为安息香科植物赤杨叶的根和叶。,laiyuan
206927,来源药材基源：为景天科植物山飘风的全草。,laiyuan
206928,来源药材基源：为制豆腐时，滤去浆汁后所剩下的渣滓。,laiyuan
206929,来源药材基源：为豆科植物大豆Glycine max(L.)Merr.种子制成的浆汁。,laiyuan
206930,来源药材基源：为豆腐浆煮沸后，浆面所凝结之薄膜。,laiyuan
206931,来源为姜科植物爪哇白豆蔻Amomum compactum Soland. Ex Maton的果实。秋季果实成熟时采收，用时除去果皮，取种子打碎。,laiyuan
206932,来源药材基源：为药豆科植物西南秔子梢的根。,laiyuan
206933,来源药材基源：为柳叶菜科植物柳兰的根。,laiyuan
206934,来源为蔷薇科植物小叶栒子的叶。秋季采叶，鲜用或晒干。,laiyuan
206935,来源为硫酸盐类矿物胆矾的晶体，或为人工制成的含水硫酸铜。可于铜矿中挖得，选择蓝色透明的结晶，即得。人工制造者，可用硫酸作用于铜片或氧化铜而制得。本品易风化，应密闭贮藏。,laiyuan
206936,来源药材基源：为锦葵科植物桤叶黄花稔的叶或根。,laiyuan
206937,来源药材基源：为夹竹桃科植物羊角棉的叶。,laiyuan
206938,来源五加科人参属植物大叶三七Panax major （Burk.）Ting，以根状茎入药。秋季采集，洗净晒干。,laiyuan
206939,来源药材基源：为葫芦科相干物钮子瓜的全草或根。,laiyuan
206940,来源为杜鹃花科植物羊踯躅的花序。4～5月间花开放时选择晴天采收。采下后立即晒干。,laiyuan
206941,来源药材基源：为龙胆科植物贵州獐牙菜的全草。,laiyuan
206942,来源为五加科植物刺楸或楤木的茎枝。,laiyuan
206943,来源药材基源：为五加科植物黄毛楤木的根。,laiyuan
206944,来源药材基源：为芸香科植物贵州花椒的果或叶。,laiyuan
206945,来源茶茱萸科贵州追风散Nothapodytea pittosporoides （Oliv.）Sleam. [Mappia pittosporoides Oliv.]，以根皮入药。,laiyuan
206946,来源为藤黄科植物赶山鞭的全草。6～7月采收。,laiyuan
206947,来源药材基源：为铁线蕨科植物扇叶铁线蕨的全草或根。,laiyuan
206948,来源药材基源：为马鞭草科植物尖齿臭茉莉带根的全株。,laiyuan
206949,来源蕨类铁角蕨科过山蕨Camptosorus sibiricus Rupr.，以全草入药。,laiyuan
206950,来源药材基源：为葡萄科植物乌头叶蛇葡萄类同。,laiyuan
206951,来源药材基源：为马鞭草科植物裸花紫珠的带有嫩枝的叶,laiyuan
206952,来源药材基源：为柳叶菜科植物水龙的全草。,laiyuan
206953,来源景天科扯根菜属植物赶黄草Penthorum chinense Pursh，以全草入药。秋后采，洗净晒干或鲜用。,laiyuan
206954,来源马鞭草科过江藤属植物过江藤Phyla nodiflora （L.）Greene [Lippia nodiflora （L.）Rich.]，以全草入药。夏秋采收，鲜用或晒干。,laiyuan
206955,来源药材基源：为石松科植物扁枝石枝的全草或孢子。,laiyuan
206956,来源为亚麻科植物石海椒的枝叶。,laiyuan
206957,来源药材基源：为豆科植物九龙藤的种子。,laiyuan
206958,来源药材基源：为马钱科植物胡蔓藤的全株。,laiyuan
206959,来源菊科钩苞大丁草Gerbera delavayi Franch.，以根入药。,laiyuan
206960,来源药材基源：为紫金牛科植物酸藤子的果实。,laiyuan
206961,来源为茜草科植物钩藤或华钩藤及其同属多种植物的带钩枝条。春、秋采收带钩的嫩枝，剪去无钩的藤茎，晒干，或置锅内蒸后再晒干。,laiyuan
206962,来源药材基源：为壳斗科植物钩栲的果实,laiyuan
206963,来源为烧干饭时所起的焦锅巴。,laiyuan
206964,来源药材基源：为西番莲科植物圆叶西番莲的全株。,laiyuan
206965,来源药材基源：为紫金牛科植物疏花酸藤子的根。,laiyuan
206966,来源药材基源：为萝藦科植物隔山消的块根。,laiyuan
206967,来源药材基源：为白蘑科真菌野生革耳的子实体。,laiyuan
206968,来源为伞形科植物隔山香的根或全株。秋后采挖，洗净，晒干。,laiyuan
206969,来源药材基源：为红菇科真菌革质红菇的子实体。,laiyuan
206970,来源蕨类水龙骨科骨牌蕨Lepidogrammitis rostrata （Bedd.）Ching [L. subrostrata （C. Chr.）Ching]，以全草入药。,laiyuan
206971,来源药材基源：为鳞毛蕨科植物长尾复叶耳蕨的根茎。,laiyuan
206972,来源为水龙骨科植物槲蕨、中华槲蕨、石莲姜槲蕨、崖姜、光亮密网蕨以及骨碎补科植物大叶骨碎补、海州骨碎补等的根茎。冬、舂采挖，除去叶片及泥砂，晒干或蒸熟后晒干，用火燎去毛茸。,laiyuan
206973,来源药材基源：为兰科植物独花兰的假鳞茎和全草。,laiyuan
206974,来源为伞形科植物长春七的根。夏、秋采挖。,laiyuan
206975,来源为夹竹桃科植物长春花的全草。全年可采。,laiyuan
206976,来源药材基源：为兰科植物竹叶兰的全草和根状茎。,laiyuan
206977,来源马鞭草科长柄臭黄荆Premna puberula Pamp.，以根、叶入药。,laiyuan
206978,来源药材基源：为胡椒科植物假荜茇的果序。,laiyuan
206979,来源药材基源：为秋海棠科植物长柄秋海棠的根茎。,laiyuan
206980,来源药材基源：为双子叶植物药旋花科植物过腰蛇的全草。,laiyuan
206981,来源药材基源：为荨麻科植物长柄赤车的全草。,laiyuan
206982,来源药材基源：为菊科植物长梗千里光的花序和全草。,laiyuan
206983,来源药材基源：为报春花科植物长梗过路黄的全草。,laiyuan
206984,来源药材基源：为车前蕨科植物长柄车前蕨的全草。,laiyuan
206985,来源药材基源：为苦苣苔科植物长瓣马铃苣苔的全草。,laiyuan
206986,来源药材基源：为水龙骨科植物长瓦韦的全草。,laiyuan
206987,来源药材基源：为五加科植物长白楤木的根及根茎。,laiyuan
206988,来源药材基源：硫酸盐类矿物硬石膏的矿石。,laiyuan
206989,来源药材基源：为玄参科植物长筒马先蒿的全草或花。,laiyuan
206990,来源为马鞭草科植物长管假茉莉的全草。全年可采。,laiyuan
206991,来源药材基源：为玄参科植物长梗玄参的块根。,laiyuan
206992,来源药材基源：为草科植物丰花草的全草。,laiyuan
206993,来源药材基源：为芸香科植物佛手的果实。,laiyuan
206994,来源药材基源：为芸香科植物佛手Citrus medica L.var. sarcodactylis （Noot.）Swingle的花朵和花蕾。,laiyuan
206995,来源药材基源：为景天科植物金茎景天的茎叶或根。,laiyuan
206996,来源本品为芸香科柑橘属植物佛手Citrus medica L. var. sarcodactylis Swingle 的干燥果实。秋季果实尚未变黄或变黄时采收，纵切成薄片，晒干或低温干燥。,laiyuan
206997,来源为茄科植物单花红丝线的全草。8～9月采全草，晒干。,laiyuan
206998,来源蕨类裸子蕨科凤丫蕨属植物凤丫蕨Coniogramme japonica （Thunb.）Diels，以根状茎及全草入药。四季可采，洗净，鲜用或晒干。,laiyuan
206999,来源药材基源：为苦苣苔科植物浙皖粗筒苣苔的根或全草。,laiyuan
207000,来源药材基源：为景天科植物佛甲草的茎叶。,laiyuan
207001,来源药材基源：为凤仙花科植物凤仙花的根。,laiyuan
207002,来源药材基源：为凤仙花科植物凤仙花的茎。,laiyuan
207003,来源药材基源：为凤尾蕨科植物剑叶凤尾蕨的根茎或全草。,laiyuan
207004,来源为雉科动物家鸡的蛋壳内膜。春，秋采收，将孵出小鸡后的蛋壳敲碎，剥取内膜，洗净阴干。,laiyuan
207005,来源药材基源：为龙舌兰科植物凤尾丝兰的花。,laiyuan
207006,来源为玄参科植物互叶凤尾参、对叶风尾参的根。秋季挖根，洗净晒干。,laiyuan
207007,来源为景天科植物小丛红景天的根。全年可采。,laiyuan
207008,来源为水龙骨科植物西南节肢蕨的根茎。秋、冬采挖。,laiyuan
207009,来源为凤尾蕨科植物凤尾草的全草或根。全年可采。,laiyuan
207010,来源药材基源：为铁角蕨科植物云南铁角蕨的全草。,laiyuan
207011,来源为苏铁科植物苏铁的花。夏季采收。,laiyuan
207012,来源药材基源：为唇形科植物东紫苏和异叶香薷的全草。,laiyuan
207013,来源为凤仙花科植物风仙的全草。夏、秋采收。,laiyuan
207014,来源药材基源：为鳞毛蕨科植物刺叶耳蕨的全草。,laiyuan
207015,来源为苦木科植物臭椿之果实。8～9月果热时采收，除去果柄，晒干。,laiyuan
207016,来源雨久花科凤眼兰属植物凤眼兰Eichhornia crassipes （Mart.）Solms-Laub.，以全草入药。春夏采集，洗净，鲜用或晒干。,laiyuan
